target,observed_mzi,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,p_primary_unfolded,p_secondary_unfolded,upper_fold_count,lower_fold_count,period_primary,period_secondary,scan_type,output_channel,input_channel,path,state,bmzi,perturb_label,perturbed_heater,warning
5,5,0.000000000000,88.686810000000,4.000000000000,0.000000000000,0.031246094236,0.000000000000,0.031246094236,0.000000000000,0,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,
5,5,0.785398000000,138.365000000000,4.270000000000,1.490000000000,0.035612894737,0.004354577620,0.035612894737,0.004354577620,0,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,
5,5,1.570796000000,164.481500000000,4.525000000000,2.107000000000,0.039979695238,0.008709155240,0.039979695238,0.008709155240,0,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,
5,5,2.356194000000,142.510300000000,4.765000000000,2.581000000000,0.044346495739,0.013063732860,0.044346495739,0.013063732860,0,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,
5,5,3.141593000000,90.360060000000,4.994000000000,2.980000000000,0.048713301799,0.017418316025,0.048713301799,0.017418316025,0,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,
5,5,3.926991000000,32.710090000000,5.213000000000,3.332000000000,0.053080102300,0.021772893645,0.053080102300,0.021772893645,0,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,
5,5,4.712389000000,3.501770000000,3.395000000000,3.650000000000,0.022512491527,0.026127471265,0.057446902801,0.026127471265,1,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,"period fold applied: upper 0.057446903->0.022512492 W (1 folds), lower 0.026127471->0.026127471 W (0 folds)"
5,5,5.497787000000,27.244530000000,3.710000000000,3.942000000000,0.026879292027,0.030482048885,0.061813703302,0.030482048885,1,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,"period fold applied: upper 0.061813703->0.026879292 W (1 folds), lower 0.030482049->0.030482049 W (0 folds)"
5,5,6.283185000000,76.691190000000,4.000000000000,4.214000000000,0.031246092528,0.034836626505,0.066180503803,0.034836626505,1,0,0.034934411274,0.034836628208,sigma_sync,1,1,"[1, 5, 9, 17, 25, 33]","[""H"", ""B"", ""H"", ""B"", ""B"", ""B""]",0,perturb_7u,7u,"period fold applied: upper 0.066180504->0.031246093 W (1 folds), lower 0.034836627->0.034836627 W (0 folds)"
