heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.03921515950908436,0.010600616273435613,0.001992266318250939,0.041207425827335296,512.0640000350635,11,4.593564988143032,False,
5d,0.038013352341600304,0.00016881749493393477,3.172734494042567e-05,0.03804507968654073,509.8400242919656,7,4.404191679704199,False,
6u,0.04158639949541899,0.009874641127806734,0.0018558274742048464,0.04344222696962383,514.1361980539365,12,4.726015383931646,False,
6d,0.03706226942872436,0.003467931246812812,0.0006517585807108914,0.037714028009435255,514.6538964400621,8,4.405640868875435,False,
7u,0.0367682921780374,0.006474392997725597,0.0012167891722306493,0.03798508135026805,511.3774400151507,13,4.407347689900051,False,
7d,0.04011938559148634,0.004275684873030724,0.0008035667682208605,0.0409229523597072,511.5557342129538,9,4.575409374092306,False,
8u,0.023120426484564596,-0.010641766290304163,-0.0020000000000000018,0.021120426484564594,514.1317715531885,14,3.295251475148456,False,
8d,0.03883569391482249,0.0016103798156399227,0.0003026527310803981,0.03913834664590289,513.6152391977142,10,4.483531116691226,False,
