v,pow(uW),current(mA),R(Ohm)
0.000000000000,209.721900000000,-0.025311110053,514.136198053936
0.100000000000,209.265500000000,0.173167768343,514.136198053936
0.200000000000,209.228700000000,0.365760818767,514.136198053936
0.300000000000,208.677600000000,0.562150304043,514.136198053936
0.400000000000,208.011700000000,0.761812947406,514.136198053936
0.500000000000,207.211600000000,0.961475590769,514.136198053936
0.600000000000,205.784400000000,1.161138234132,514.136198053936
0.700000000000,203.870900000000,1.357527719408,514.136198053936
0.800000000000,201.100600000000,1.553917204683,514.136198053936
0.900000000000,198.329100000000,1.753579848046,514.136198053936
1.000000000000,194.244100000000,1.949969333322,514.136198053936
1.100000000000,189.336400000000,2.146358818597,514.136198053936
1.200000000000,183.528400000000,2.342748303872,514.136198053936
1.300000000000,176.656300000000,2.539137789147,514.136198053936
1.400000000000,168.373000000000,2.735527274423,514.136198053936
1.500000000000,158.976400000000,2.928643601610,514.136198053936
1.600000000000,148.332000000000,3.125033086885,514.136198053936
1.700000000000,136.316200000000,3.318149414073,514.136198053936
1.800000000000,123.284200000000,3.514538899348,514.136198053936
1.900000000000,109.287100000000,3.707655226536,514.136198053936
2.000000000000,94.524690000000,3.897498395635,514.136198053936
2.100000000000,79.216970000000,4.090614722822,514.136198053936
2.200000000000,63.742740000000,4.280457891922,514.136198053936
2.300000000000,48.843570000000,4.470301061021,514.136198053936
2.400000000000,34.641270000000,4.660144230121,514.136198053936
2.500000000000,21.969100000000,4.849987399220,514.136198053936
2.600000000000,11.603810000000,5.036557410232,514.136198053936
2.700000000000,4.176945000000,5.223127421243,514.136198053936
2.800000000000,0.374713600000,5.409697432255,514.136198053936
2.900000000000,0.802207900000,5.596267443267,514.136198053936
3.000000000000,5.868772000000,5.779564296190,514.136198053936
3.100000000000,15.785430000000,5.962861149114,514.136198053936
3.200000000000,30.534830000000,6.146158002037,514.136198053936
3.300000000000,49.543760000000,6.329454854961,514.136198053936
3.400000000000,72.322550000000,6.509478549797,514.136198053936
3.500000000000,97.470600000000,6.689502244632,514.136198053936
3.600000000000,124.035400000000,6.869525939468,514.136198053936
3.700000000000,149.962700000000,7.046276476216,514.136198053936
3.800000000000,172.728500000000,7.226300171052,514.136198053936
3.900000000000,191.130300000000,7.399777549711,514.136198053936
4.000000000000,202.240500000000,7.576528086459,514.136198053936
4.100000000000,205.486500000000,7.753278623207,514.136198053936
4.200000000000,199.921600000000,7.926756001867,514.136198053936
4.300000000000,186.234600000000,8.100233380527,514.136198053936
4.400000000000,164.704300000000,8.270437601099,514.136198053936
4.500000000000,137.446400000000,8.440641821671,514.136198053936
4.600000000000,106.123700000000,8.610846042243,514.136198053936
4.700000000000,76.915560000000,8.774503946639,514.136198053936
4.800000000000,44.003290000000,8.947981325299,514.136198053936
4.900000000000,19.875840000000,9.114912387783,514.136198053936
5.000000000000,4.533805000000,9.281843450267,514.136198053936
