mzi_id,probe_arm,eta_ref,eta_cur,delta_eta,delta_Delta,beta_ref,beta_cur,delta_beta,sigma_coeff,bmzi,sigma_reference_mode,relative_sigma_link,relative_sigma_link_wrapped,bmzi_global_delta_Sigma,global_delta_Sigma,global_delta_Sigma_wrapped,delta_Sigma,theta_u,theta_d,delta_fit_rmse_uW,sigma_fit_rmse_uW,delta_outlier_indices,delta_outlier_x,delta_outlier_y,delta_outlier_reason,delta_used_outlier_removal,delta_fit_quality_ok,sigma_outlier_indices,sigma_outlier_x,sigma_outlier_y,sigma_outlier_reason,sigma_used_outlier_removal,sigma_fit_quality_ok,delta_rescan_count,sigma_rescan_count,final_delta_scan_file,final_sigma_scan_file,warning
5,u,1.2336446515949566,0.7418478782263089,-0.4917967733686477,-0.4917967733686477,0.012862127118823174,0.5878789461029341,0.575016818984111,2.0,0,chained_bmzi,1.150033637968222,1.150033637968222,0.0,1.150033637968222,1.150033637968222,1.150033637968222,0.3291184322997871,0.8209152056684348,0.0385029917853998,1.569373979709843,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\delta_current\obs5_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\sigma_current\obs5_inter_scan.txt,
6,u,1.3619611741885613,-1.6792055116387505,-3.041166685827312,-3.041166685827312,0.2727066879019011,0.28519792163065727,0.012491233728756157,2.0,5,chained_bmzi,0.024982467457512314,0.024982467457512314,1.150033637968222,1.1750161054257342,1.1750161054257342,1.1750161054257342,-0.9330752902007888,2.108091395626523,0.028099718741918918,2.0639260008691602,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\delta_current\obs6_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\sigma_current\obs6_inter_scan.txt,Delta phase jump may be too large
7,u,1.3178415305691402,2.1522101984598834,0.8343686678907432,0.8343686678907432,0.24041540938578887,0.6954271039198501,0.4550116945340612,2.0,6,chained_bmzi,0.9100233890681224,0.9100233890681224,1.1750161054257342,2.0850394944938566,2.0850394944938566,2.0850394944938566,1.4597040811922999,0.6253354133015567,0.006474393904804658,0.11180927186906214,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\delta_current\obs7_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\sigma_current\obs7_inter_scan.txt,
8,u,1.6943574634125982,-2.3514574599171123,2.2373703838498757,2.2373703838498757,0.9949921030863456,2.0465787616684024,1.0515866585820568,2.0,7,chained_bmzi,2.1031733171641136,2.1031733171641136,2.0850394944938566,4.18821281165797,-2.094972495521616,4.18821281165797,3.212791597753923,0.9754212139040472,0.015807367747464482,0.039189701395763554,[],[],[],[],False,True,[],[],[],[],False,True,0,0,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\delta_current\obs8_probe.txt,results\ColumnPhaseOptimize\run_20260609_162958\iter_012\current_theta_measurement\sigma_current\obs8_inter_scan.txt,Delta phase jump may be too large
