theta,error_rad
theta5u,0.7059158362482965
theta5d,-0.15928362122502282
theta6u,0.7784325593531731
theta6d,-0.29853445378382704
theta7u,1.9263599107560756
theta7d,-1.8215299581208224
theta8u,-2.458701019418763
theta8d,-2.0102381072290774
