iter,theta5u,theta5d,theta6u,theta6d,theta7u,theta7d,theta8u,theta8d
0,0.3412817149483009,0.1592836212250228,0.2687649918434247,0.298534453783827,-0.8791623595594777,1.8215299581208224,-0.6828916341710303,2.0102381072290774
