,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Sigma5,178.19366567489146,328.8889181291834,1.0455993879503467,-36.5372949924101,-0.3203299189582509,-141.2504960939973,0.19472533826281335,-107.31298128912225
Sigma6,-186.6818209679151,-546.6701450803972,181.67826338874437,370.71341531122215,2.8174920882451104,-1.802713305235848,-3.3105686671657253,-4.317569190971149
Sigma7,30.557100568130657,-7.039220676684721,-40.37931558927621,-189.60576563140918,176.0285128985668,471.43846576301127,133.3526701734664,27.59638659959318
Sigma8,-5.750847069288412,-5.266462802003602,-2.8507045923795715,-5.632378956995865,-195.3160475609099,-181.32754288199848,146.4010080641831,351.3201793790799
