heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.02999586212420778,-0.002774511984081507,-0.00039321142656181807,0.029602650697645963,512.0640000350635,11,3.8933856382173797,False,
5d,0.03848767867601097,0.0014261930492735836,0.00020212397952321798,0.038689802655534185,509.8400242919656,7,4.441352263190672,False,
6u,0.0339590232255173,-0.0023668338562374885,-0.00033543416730061337,0.033623589058216684,514.1361980539365,12,4.157776358021132,False,
6d,0.03431686977846397,-0.0006386727885081856,-9.05144543315653e-05,0.0342263553241324,514.6538964400621,8,4.1969902464154965,False,
7u,0.031790411353164405,-0.0038187642374171602,-0.0005412057118921246,0.03124920564127228,511.3774400151507,13,3.9975165769938745,False,
7d,0.03678645932161453,-0.0039885141537903245,-0.000565263134299665,0.03622119618731486,511.5557342129538,9,4.304551150779056,False,
8u,0.0351204264845646,0.014112061840834175,0.0020000000000000018,0.0371204264845646,514.1317715531885,14,4.36861426877209,False,
8d,0.03840515725932747,0.0002340707787519256,3.3173150938814455e-05,0.038438330410266286,513.6152391977142,10,4.443254693130892,False,
