timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-06-18 00:25:42,7,3.647,-0.09811558690060537,0.01,0.5,10
2026-06-18 00:25:42,8,3.525,-0.10013359905541068,0.01,0.5,10
2026-06-18 00:25:42,13,2.189,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,15,4.126,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,16,3.801,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,17,3.732,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,18,3.21,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,19,3.189,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,20,3.023,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,21,2.759,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,22,5.086,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,33,3.928,-0.009569151132440609,0.01,0.5,10
2026-06-18 00:25:42,36,4.0,-0.00978243696994037,0.01,0.5,10
2026-06-18 00:25:42,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,66,4.294,-0.19139532760097608,0.01,0.5,10
2026-06-18 00:25:42,67,4.427,-0.18403696620723473,0.01,0.5,10
2026-06-18 00:25:42,69,3.901,-0.16174039288706876,0.01,0.5,10
2026-06-18 00:25:42,71,4.139,-0.1541195258471739,0.01,0.5,10
2026-06-18 00:25:42,79,3.528,-0.253669751813942,0.01,0.5,10
2026-06-18 00:25:42,82,2.482,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 00:25:42,83,2.709,-0.008428892231961213,0.01,0.5,10
2026-06-18 00:25:42,84,3.175,-0.008387875724749696,0.01,0.5,10
2026-06-18 00:25:54,99,4.196,,0.01,0.5,10
2026-06-18 00:25:54,100,3.921,,0.01,0.5,10
2026-06-18 00:25:54,101,4.228,,0.01,0.5,10
2026-06-18 00:25:54,102,3.972,,0.01,0.5,10
2026-06-18 00:25:54,105,4.628,,0.01,0.5,10
2026-06-18 00:25:54,106,4.235,,0.01,0.5,10
2026-06-18 00:25:54,107,4.604,,0.01,0.5,10
2026-06-18 00:25:54,108,4.535,,0.01,0.5,10
2026-06-18 01:07:23,7,3.647,-0.09809097699627849,0.01,0.5,10
2026-06-18 01:07:23,8,3.525,-0.10012539575396838,0.01,0.5,10
2026-06-18 01:07:23,13,2.189,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,15,4.126,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,16,3.801,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,17,3.732,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,18,3.21,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,19,3.189,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,20,3.023,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,21,2.759,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,22,5.086,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,33,3.928,-0.009634777543979019,0.01,0.5,10
2026-06-18 01:07:23,36,4.0,-0.00977423366849806,0.01,0.5,10
2026-06-18 01:07:23,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-06-18 01:07:23,66,4.294,-0.19134610779232228,0.01,0.5,10
2026-06-18 01:07:23,67,4.427,-0.18406157611156163,0.01,0.5,10
2026-06-18 01:07:23,69,3.901,-0.16175679948995333,0.01,0.5,10
