timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-07-06 13:18:28,7,3.622,-0.09706556431599124,0.01,0.5,10
2026-07-06 13:18:28,8,3.526,-0.09899334015493125,0.01,0.5,10
2026-07-06 13:18:28,13,2.189,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,26,4.084,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,33,3.928,-0.008322249313211332,0.01,0.5,10
2026-07-06 13:18:28,36,4.0,-0.008527331849268781,0.01,0.5,10
2026-07-06 13:18:28,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,48,4.23,-0.13583606064876327,0.01,0.5,10
2026-07-06 13:18:28,49,3.062,-0.12274342829707055,0.01,0.5,10
2026-07-06 13:18:28,66,4.294,-0.19011561257597756,0.01,0.5,10
2026-07-06 13:18:28,67,4.427,-0.182888504005313,0.01,0.5,10
2026-07-06 13:18:28,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:18:28,83,4.269,-0.00778083141801966,0.01,0.5,10
2026-07-06 13:18:28,84,4.004,-0.007698798403596671,0.01,0.5,10
2026-07-06 13:18:28,101,4.228,-0.13351283262412128,0.01,0.5,10
2026-07-06 13:18:28,102,3.972,-0.13256290256083544,0.01,0.5,10
2026-07-06 13:49:02,7,3.618,-0.09704915771310663,0.01,0.5,10
2026-07-06 13:49:02,8,3.526,-0.09898513685348895,0.01,0.5,10
2026-07-06 13:49:02,13,2.189,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,33,3.928,-0.008338655916095911,0.01,0.5,10
2026-07-06 13:49:02,36,4.0,-0.008519128547826469,0.01,0.5,10
2026-07-06 13:49:02,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,48,4.23,-0.13256290256083544,0.01,0.5,10
2026-07-06 13:49:02,49,4.294,-0.12274342829707055,0.01,0.5,10
2026-07-06 13:49:02,66,4.294,-0.1901074092745353,0.01,0.5,10
2026-07-06 13:49:02,67,4.427,-0.1829213172110822,0.01,0.5,10
2026-07-06 13:49:02,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 13:49:02,83,4.269,-0.007772628116577347,0.01,0.5,10
2026-07-06 13:49:02,84,4.004,-0.007739814910808189,0.01,0.5,10
2026-07-06 15:19:54,7,3.613,-0.0971722072347411,0.01,0.5,10
2026-07-06 15:19:54,8,3.526,-0.09919021938954639,0.01,0.5,10
2026-07-06 15:19:54,13,2.189,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,14,5.095,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,33,3.928,-0.008371469121865116,0.01,0.5,10
2026-07-06 15:19:54,36,4.0,-0.00860936486369177,0.01,0.5,10
2026-07-06 15:19:54,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,48,4.23,-0.13583606064876327,0.01,0.5,10
2026-07-06 15:19:54,49,4.294,-0.12274342829707055,0.01,0.5,10
2026-07-06 15:19:54,66,4.294,-0.1903863215235734,0.01,0.5,10
2026-07-06 15:19:54,67,4.427,-0.18314280635002425,0.01,0.5,10
2026-07-06 15:19:54,82,4.255,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 15:19:54,83,4.269,-0.007813644623788866,0.01,0.5,10
2026-07-06 15:19:54,84,4.004,-0.00778083141801966,0.01,0.5,10
2026-07-06 15:19:54,101,4.228,-0.13367689865296722,0.01,0.5,10
2026-07-06 15:19:54,102,3.972,-0.13583606064876327,0.01,0.5,10
2026-07-06 16:59:20,99,4.196,,0.01,0.5,10
2026-07-06 16:59:20,100,3.921,,0.01,0.5,10
2026-07-06 16:59:20,101,4.228,,0.01,0.5,10
2026-07-06 16:59:20,102,3.972,,0.01,0.5,10
2026-07-06 16:59:20,105,4.628,,0.01,0.5,10
2026-07-06 16:59:20,106,4.235,,0.01,0.5,10
2026-07-06 16:59:20,107,4.604,,0.01,0.5,10
2026-07-06 16:59:20,108,4.535,,0.01,0.5,10
2026-07-06 17:38:00,7,3.611,-0.09750854259387533,0.01,0.5,10
2026-07-06 17:38:00,8,3.526,-0.09943631843281535,0.01,0.5,10
2026-07-06 17:38:00,13,2.189,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,14,5.095,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,22,3.957,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,28,3.894,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,33,3.928,-0.008658584672345555,0.01,0.5,10
2026-07-06 17:38:00,36,4.0,-0.008880073811287584,0.01,0.5,10
2026-07-06 17:38:00,38,4.057,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 17:38:00,48,4.23,-0.13583606064876327,0.01,0.5,10
2026-07-06 17:38:00,49,4.294,-0.12274342829707055,0.01,0.5,10
2026-07-06 20:40:08,7,3.611,-0.09730346005781787,0.01,0.5,10
2026-07-06 20:40:08,8,3.526,-0.09925584580108479,0.01,0.5,10
2026-07-06 20:40:08,13,2.189,4.1016507211564516e-06,0.01,0.5,10
2026-07-06 20:40:08,14,5.095,4.1016507211564516e-06,0.01,0.5,10
