global_target_layer,current_layer,layer_status,skip_reason,start_loss,final_loss,iterations_completed,active_heater_labels,active_heater_ports
6,1,skipped,first_or_last_layer_bar_fixed,,,0,,
6,2,optimized,,0.007941470560493795,0.004676240303047543,10,MZI5_arm0;MZI5_arm1;MZI6_arm0;MZI6_arm1;MZI7_arm0;MZI7_arm1;MZI8_arm0;MZI8_arm1,11;7;12;8;13;9;14;10
6,3,optimized,,0.03131949767144164,0.0073856999302835315,12,MZI9_arm0;MZI9_arm1;MZI10_arm0;MZI10_arm1;MZI11_arm0;MZI11_arm1;MZI12_arm0;MZI12_arm1,76;72;75;71;74;70;73;69
6,4,optimized,,0.021713510657355644,0.026391370480846655,6,MZI13_arm0;MZI13_arm1;MZI14_arm0;MZI14_arm1;MZI15_arm0;MZI15_arm1;MZI16_arm0;MZI16_arm1,19;15;20;16;21;17;22;18
6,5,optimized,,0.031012296448846455,0.026002866992342766,13,MZI17_arm0;MZI17_arm1;MZI18_arm0;MZI18_arm1;MZI19_arm0;MZI19_arm1;MZI20_arm0;MZI20_arm1,84;80;83;79;82;78;81;77
6,6,optimized,,0.06154529484059027,0.06324632951654148,2,MZI21_arm0;MZI21_arm1;MZI22_arm0;MZI22_arm1;MZI23_arm0;MZI23_arm1;MZI24_arm0;MZI24_arm1,27;23;28;24;29;25;26;30
