global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
6,2,optimized,,0,0.007941470560493795,0.007712672173352354,MZI5_arm0,11,5,0,2.372,2.377315668125197,-0.05315668125197101,True,1,0.1
6,2,optimized,,0,0.007712672173352354,0.007108810686917385,MZI5_arm1,7,5,1,3.658,3.650258636199472,0.07741363800527899,True,1,0.1
6,2,optimized,,0,0.007108810686917385,0.00709649718133694,MZI6_arm0,12,6,0,2.512,2.511765159284494,0.004696814310119284,True,2,0.05
6,2,optimized,,0,0.00709649718133694,0.007091792534965669,MZI6_arm1,8,6,1,3.525,3.525261661209046,-0.005233224180924163,True,2,0.05
6,2,optimized,,0,0.007091792534965669,0.007091792534965669,MZI7_arm0,13,7,0,2.189,2.189,-0.0001383098676953526,False,7,0.1
6,2,optimized,,0,0.007091792534965669,0.007091792534965669,MZI7_arm1,9,7,1,3.503,3.503,-0.002575277465967816,False,7,0.1
6,2,optimized,,0,0.007091792534965669,0.007091792534965669,MZI8_arm0,14,8,0,5.095,5.095,-9.433489341741037e-05,False,7,0.1
6,2,optimized,,0,0.007091792534965669,0.007091792534965669,MZI8_arm1,10,8,1,3.166,3.166,-0.00040879793607988924,False,7,0.1
6,2,optimized,,1,0.007138342105836733,0.006631318532781715,MZI5_arm1,7,5,1,3.65,3.6429157372637118,0.07084262736288183,True,1,0.1
6,2,optimized,,1,0.006631318532781715,0.00646140198657332,MZI5_arm0,11,5,0,2.377,2.3814259296001707,-0.04425929600170833,True,1,0.1
6,2,optimized,,1,0.00646140198657332,0.006456035478364556,MZI6_arm1,8,6,1,3.525,3.5256684340998574,-0.00668434099857441,True,1,0.1
6,2,optimized,,1,0.006456035478364556,0.006456035478364556,MZI6_arm0,12,6,0,2.512,2.512,0.003840841942382699,False,7,0.1
6,2,optimized,,1,0.006456035478364556,0.006449522761119431,MZI7_arm1,9,7,1,3.503,3.503022913320405,-0.0018330656323942872,True,4,0.0125
6,2,optimized,,1,0.006449522761119431,0.006449522761119431,MZI8_arm1,10,8,1,3.166,3.166,0.0004898877562305513,False,7,0.1
6,2,optimized,,1,0.006449522761119431,0.006449522761119431,MZI7_arm0,13,7,0,2.189,2.189,0.0003941202925160757,False,7,0.1
6,2,optimized,,1,0.006449522761119431,0.006449522761119431,MZI8_arm0,14,8,0,5.095,5.095,-6.558609481608809e-05,False,7,0.1
6,2,optimized,,2,0.006446262149950919,0.006110309718561505,MZI5_arm1,7,5,1,3.643,3.636748750671844,0.06251249328155474,True,1,0.1
6,2,optimized,,2,0.006110309718561505,0.006107777081348169,MZI5_arm0,11,5,0,2.381,2.3809879459725263,0.00012054027473608505,True,1,0.1
6,2,optimized,,2,0.006107777081348169,0.006101171442637788,MZI6_arm1,8,6,1,3.526,3.5262061326095835,-0.004122652191669765,True,2,0.05
6,2,optimized,,2,0.006101171442637788,0.006101171442637788,MZI6_arm0,12,6,0,2.512,2.512,0.0031073886113139387,False,7,0.1
6,2,optimized,,2,0.006101171442637788,0.006101171442637788,MZI7_arm1,9,7,1,3.503,3.503,-0.0010227284284322442,False,7,0.1
6,2,optimized,,2,0.006101171442637788,0.0060907561052046255,MZI8_arm1,10,8,1,3.166,3.1660073016618693,-0.0001460332373838523,True,2,0.05
6,2,optimized,,2,0.0060907561052046255,0.0060907561052046255,MZI7_arm0,13,7,0,2.189,2.189,0.0008978685630256969,False,7,0.1
6,2,optimized,,2,0.0060907561052046255,0.0060907561052046255,MZI8_arm0,14,8,0,5.095,5.095,0.00023482273438682805,False,7,0.1
6,2,optimized,,3,0.006129731532678534,0.00580357052230705,MZI5_arm1,7,5,1,3.637,3.631361427196911,0.05638572803089204,True,1,0.1
6,2,optimized,,3,0.00580357052230705,0.0057788653107991245,MZI6_arm1,8,6,1,3.526,3.526474761959076,-0.004747619590764864,True,1,0.1
