global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
3,2,optimized,,0,0.006394340350879446,0.006172298243231213,MZI5_arm0,11,5,0,2.372,2.37680290630119,-0.048029063011903725,True,1,0.1
3,2,optimized,,0,0.006172298243231213,0.005709582352535934,MZI5_arm1,7,5,1,3.658,3.6509636465860207,0.07036353413979386,True,1,0.1
3,2,optimized,,0,0.005709582352535934,0.00568137137543733,MZI6_arm0,12,6,0,2.512,2.5121542043724823,-0.0015420437248221922,True,1,0.1
3,2,optimized,,0,0.00568137137543733,0.005674848108845038,MZI6_arm1,8,6,1,3.525,3.524879308693339,0.002413826133213597,True,2,0.05
3,2,optimized,,0,0.005674848108845038,0.005655329532966959,MZI7_arm0,13,7,0,3.273,3.2729525702146893,0.0004742978531100182,True,1,0.1
3,2,optimized,,0,0.005655329532966959,0.005655329532966959,MZI7_arm1,9,7,1,3.503,3.503,0.000354431711694974,False,7,0.1
3,2,optimized,,0,0.005655329532966959,0.005655329532966959,MZI8_arm0,14,8,0,5.095,5.095,0.00014870881885809215,False,7,0.1
3,2,optimized,,0,0.005655329532966959,0.005655329532966959,MZI8_arm1,10,8,1,3.166,3.166,-0.00011488453124015331,False,7,0.1
3,2,optimized,,1,0.005698071816710558,0.005265632666241432,MZI5_arm1,7,5,1,3.651,3.6444453451443812,0.06554654855618407,True,1,0.1
3,2,optimized,,1,0.005265632666241432,0.0051057925361432605,MZI5_arm0,11,5,0,2.377,2.380955128942996,-0.039551289429963006,True,1,0.1
3,2,optimized,,1,0.0051057925361432605,0.005101571357124063,MZI6_arm1,8,6,1,3.525,3.5248498421723213,0.0030031565535701384,True,2,0.05
3,2,optimized,,1,0.005101571357124063,0.005100251468272201,MZI6_arm0,12,6,0,2.512,2.5120183834695697,-0.0014706775655913581,True,4,0.0125
3,2,optimized,,1,0.005100251468272201,0.005084276493256184,MZI7_arm0,13,7,0,3.273,3.2729027593223856,0.0009724067761443817,True,1,0.1
3,2,optimized,,1,0.005084276493256184,0.005078849487768694,MZI7_arm1,9,7,1,3.503,3.5029365816776616,0.0006341832233827622,True,1,0.1
3,2,optimized,,1,0.005078849487768694,0.005078849487768694,MZI8_arm0,14,8,0,5.095,5.095,0.0001979923179441181,False,7,0.1
3,2,optimized,,1,0.005078849487768694,0.005078849487768694,MZI8_arm1,10,8,1,3.166,3.166,0.0005139414839955276,False,7,0.1
3,2,optimized,,2,0.005104530248020777,0.004776136082967747,MZI5_arm1,7,5,1,3.644,3.6382796435221842,0.05720356477815738,True,1,0.1
3,2,optimized,,2,0.004776136082967747,0.004630656195893744,MZI5_arm0,11,5,0,2.381,2.3845361716504816,-0.035361716504816953,True,1,0.1
3,2,optimized,,2,0.004630656195893744,0.004624684184143557,MZI6_arm1,8,6,1,3.525,3.5248099448464276,0.0019005515357227686,True,1,0.1
3,2,optimized,,2,0.004624684184143557,0.004624684184143557,MZI6_arm0,12,6,0,2.512,2.512,-0.0018244497735789794,False,7,0.1
3,2,optimized,,2,0.004624684184143557,0.004624684184143557,MZI7_arm0,13,7,0,3.273,3.273,-0.0005505595235349552,False,7,0.1
3,2,optimized,,2,0.004624684184143557,0.004624684184143557,MZI7_arm1,9,7,1,3.503,3.503,0.00027067623660740193,False,7,0.1
3,2,optimized,,2,0.004624684184143557,0.004624684184143557,MZI8_arm1,10,8,1,3.166,3.166,0.00048766142793348717,False,7,0.1
3,2,optimized,,2,0.004624684184143557,0.004624684184143557,MZI8_arm0,14,8,0,5.095,5.095,-0.00014614251282181606,False,7,0.1
3,2,optimized,,3,0.0046309884236336255,0.004396058261225406,MZI5_arm1,7,5,1,3.638,3.6329600357115814,0.050399642884182895,True,1,0.1
3,2,optimized,,3,0.004396058261225406,0.004284855986021478,MZI5_arm0,11,5,0,2.385,2.3881447632536625,-0.03144763253662964,True,1,0.1
3,2,optimized,,3,0.004284855986021478,0.0042816793636365905,MZI6_arm1,8,6,1,3.525,3.5249459278782562,0.0021628848697436195,True,3,0.025
3,2,optimized,,3,0.0042816793636365905,0.0042816793636365905,MZI6_arm0,12,6,0,2.512,2.512,-0.0018536908126096643,False,7,0.1
3,2,optimized,,3,0.0042816793636365905,0.004280066408670982,MZI7_arm0,13,7,0,3.273,3.272983401556187,0.0003319688762680676,True,2,0.05
3,2,optimized,,3,0.004280066408670982,0.004280066408670982,MZI8_arm1,10,8,1,3.166,3.166,4.366526134943081,False,7,0.1
3,2,optimized,,3,0.004280066408670982,0.004280066408670982,MZI7_arm1,9,7,1,3.503,3.503,0.00030421542636391616,False,7,0.1
3,2,optimized,,3,0.004280066408670982,0.004280066408670982,MZI8_arm0,14,8,0,5.095,5.095,1.4298152666426943e-05,False,7,0.1
3,2,optimized,,4,0.004287589220679693,0.004287589220679693,MZI8_arm1,10,8,1,3.166,3.166,0.0001625596538026764,False,7,0.1
3,2,optimized,,4,0.004287589220679693,0.004127896749638395,MZI5_arm1,7,5,1,3.633,3.6286141056512,0.04385894348799792,True,1,0.1
3,2,optimized,,4,0.004127896749638395,0.004060764272731724,MZI5_arm0,11,5,0,2.388,2.390800997996651,-0.028009979966511243,True,1,0.1
3,2,optimized,,4,0.004060764272731724,0.0040415016448121805,MZI6_arm1,8,6,1,3.525,3.5247230881871654,0.0027691181283439666,True,1,0.1
3,2,optimized,,4,0.0040415016448121805,0.004037347162046992,MZI6_arm0,12,6,0,2.512,2.512003944166985,-0.0012621334352682886,True,6,0.003125
3,2,optimized,,4,0.004037347162046992,0.004037347162046992,MZI7_arm0,13,7,0,3.273,3.273,-0.0005428015892410243,False,7,0.1
3,2,optimized,,4,0.004037347162046992,0.004037347162046992,MZI7_arm1,9,7,1,3.503,3.503,0.0003217330731226928,False,7,0.1
3,2,optimized,,4,0.004037347162046992,0.004032177108671828,MZI8_arm0,14,8,0,5.095,5.094997371222838,0.0004206043458981383,True,5,0.00625
3,2,optimized,,5,0.004050563837954211,0.003900322257069528,MZI5_arm1,7,5,1,3.629,3.625149567191584,0.038504328084163035,True,1,0.1
3,2,optimized,,5,0.003900322257069528,0.003844138186857728,MZI5_arm0,11,5,0,2.391,2.393394116811597,-0.02394116811597195,True,1,0.1
3,2,optimized,,5,0.003844138186857728,0.003841239699375839,MZI6_arm1,8,6,1,3.525,3.5249922478218965,0.0024806969930519173,True,6,0.003125
3,2,optimized,,5,0.003841239699375839,0.0038365454862817603,MZI6_arm0,12,6,0,2.512,2.5120338089302927,-0.0013523572117018772,True,3,0.025
3,2,optimized,,5,0.0038365454862817603,0.0038351892180367437,MZI7_arm0,13,7,0,3.273,3.2729964049537026,0.00014380185189448216,True,3,0.025
3,2,optimized,,5,0.0038351892180367437,0.0038351892180367437,MZI8_arm0,14,8,0,5.095,5.095,0.0003104678445086177,False,7,0.1
3,2,optimized,,5,0.0038351892180367437,0.0038351892180367437,MZI7_arm1,9,7,1,3.503,3.503,0.0007567732307555508,False,7,0.1
3,2,optimized,,5,0.0038351892180367437,0.0038315994518085105,MZI8_arm1,10,8,1,3.166,3.166000241248234,-9.649929374848368e-06,True,3,0.025
3,2,optimized,,6,0.0038470923231419723,0.0037526376071911525,MZI5_arm1,7,5,1,3.625,3.621619580255035,0.03380419744964911,True,1,0.1
3,2,optimized,,6,0.0037526376071911525,0.0037164410040121314,MZI5_arm0,11,5,0,2.393,2.3951166350392064,-0.021166350392067188,True,1,0.1
3,2,optimized,,6,0.0037164410040121314,0.003708481937395948,MZI6_arm1,8,6,1,3.525,3.524729072512096,0.002709274879037781,True,1,0.1
3,2,optimized,,6,0.003708481937395948,0.003708481937395948,MZI6_arm0,12,6,0,2.512,2.512,-0.0011074471443470971,False,7,0.1
3,2,optimized,,6,0.003708481937395948,0.003708481937395948,MZI7_arm1,9,7,1,3.503,3.503,6.404499024662951e-05,False,7,0.1
3,2,optimized,,6,0.003708481937395948,0.003707714989022964,MZI8_arm0,14,8,0,5.095,5.095029623494434,-0.01895903643774615,True,7,0.0015625
3,2,optimized,,6,0.003707714989022964,0.003707714989022964,MZI7_arm0,13,7,0,3.273,3.273,-0.00011672362515012687,False,7,0.1
3,2,optimized,,6,0.003707714989022964,0.003707714989022964,MZI8_arm1,10,8,1,3.166,3.166,0.0004443009496084387,False,7,0.1
3,2,optimized,,7,0.0037149198487987554,0.0036235881302497477,MZI5_arm1,7,5,1,3.622,3.6190667986448806,0.02933201355119183,True,1,0.1
3,2,optimized,,7,0.0036235881302497477,0.0035900853498014723,MZI5_arm0,11,5,0,2.395,2.396803628393983,-0.018036283939828097,True,1,0.1
3,2,optimized,,7,0.0035900853498014723,0.0035872550027308096,MZI8_arm0,14,8,0,5.095,5.094988425113767,0.00011574886232511541,True,1,0.1
3,2,optimized,,7,0.0035872550027308096,0.0035861015092894565,MZI6_arm1,8,6,1,3.525,3.5249632164993536,0.0029426800517203646,True,4,0.0125
3,2,optimized,,7,0.0035861015092894565,0.0035861015092894565,MZI6_arm0,12,6,0,2.512,2.512,-0.0017592746025737892,False,7,0.1
3,2,optimized,,7,0.0035861015092894565,0.0035861015092894565,MZI8_arm1,10,8,1,3.166,3.166,-6.152759382582789e-05,False,7,0.1
3,2,optimized,,7,0.0035861015092894565,0.0035801519735682167,MZI7_arm0,13,7,0,3.273,3.2730077356582137,-0.00015471316426975728,True,2,0.05
3,2,optimized,,7,0.0035801519735682167,0.0035801519735682167,MZI7_arm1,9,7,1,3.503,3.503,0.0004886845059064557,False,7,0.1
3,2,optimized,,8,0.0036027344272560736,0.00353919930690809,MZI5_arm1,7,5,1,3.619,3.6165285930966284,0.024714069033716684,True,1,0.1
3,2,optimized,,8,0.00353919930690809,0.003532273697387865,MZI5_arm0,11,5,0,2.397,2.398559769600855,-0.01559769600855521,True,1,0.1
3,2,optimized,,8,0.003532273697387865,0.003513057961315287,MZI6_arm1,8,6,1,3.525,3.524753826710185,0.0024617328981530037,True,1,0.1
3,2,optimized,,8,0.003513057961315287,0.0035061639112377633,MZI6_arm0,12,6,0,2.512,2.5120326413799754,-0.0013056551990174917,True,3,0.025
3,2,optimized,,8,0.0035061639112377633,0.0035061639112377633,MZI7_arm1,9,7,1,3.503,3.503,1.8063996870488937e-05,False,7,0.1
3,2,optimized,,8,0.0035061639112377633,0.0035061639112377633,MZI7_arm0,13,7,0,3.273,3.273,3.973727772429554e-05,False,7,0.1
