theta,value_rad
theta5u,1.763195772195738
theta5d,-1.286232179015303
theta6u,0.028903325139123304
theta6d,0.029959548276294434
theta7u,0.4478635815398908
theta7d,-0.08331127312995701
theta8u,-1.1459178704084003
theta8d,1.5339511998346236
