theta,error_rad
theta5u,-0.2890912376617063
theta5d,0.5625453534624678
theta6u,0.05970390416521898
theta6d,0.5951661655718903
theta7u,-0.06954705577399078
theta7d,-0.07871527125188127
theta8u,-1.1764179064425342
theta8d,-0.7463212245330713
