heater,power_w
5u,0.03281628044096733
5d,0.03845420111289499
6u,0.039972856133703376
6d,0.03525784080903702
7u,0.03277921842244568
7d,0.039774335715864986
8u,0.0263028883726416
8d,0.033925206471277794
