theta,value_rad
theta5u,1.1302655429511437
theta5d,-0.285968761493375
theta6u,1.1540809867907118
theta6d,-0.8252597263226065
theta7u,1.0717080276197013
theta7d,0.24438499842702832
theta8u,-2.00648612173738
theta8d,0.7073840360832317
