theta,error_rad
theta5u,0.4164305526749059
theta5d,-0.07067013450667359
theta6u,0.8082800687850211
theta6d,-0.14719071852421095
theta7u,0.12489473962730058
theta7d,-0.19582055513412389
theta8u,-1.2077323994634952
theta8d,-0.772666892186999
