theta,error_rad
theta5u,-0.11776267739081181
theta5d,0.42190965504829414
theta6u,0.7467093244397658
theta6d,-0.09137710327231297
theta7u,0.2133334816696788
theta7d,-0.3158710041414947
theta8u,-1.1739505162482917
theta8d,-0.8751082141939359
