theta,value_rad
theta5u,1.1649602285874092
theta5d,-0.4219096550482941
theta6u,0.3004882267568316
theta6d,0.0913771032723129
theta7u,0.8338640695269186
theta7d,0.3158710041414947
theta8u,-1.9676421373415016
theta8d,0.8751082141939359
