heater,power_w
5u,0.03539396847625725
5d,0.039262994887527554
6u,0.049183353646432254
6d,0.03641566559816761
7u,0.034960823440267165
7d,0.04256671622576978
8u,0.01917749451223572
8d,0.02996347913732725
