theta,value_rad
theta5u,0.6307669985216919
theta5d,0.0706701345066735
theta6u,0.2389174824115763
theta6d,0.1471907185242109
theta7u,0.9223028115692972
theta7d,0.1958205551341238
theta8u,-1.9338602541262968
theta8d,0.7726668921869988
