theta,error_rad
theta5u,0.4502268174261115
theta5d,0.00934488490244556
theta6u,0.9255241640342753
theta6d,-0.050104980155762036
theta7u,0.23161883694316998
theta7d,0.11310139465403513
theta8u,-1.7277117884987288
theta8d,-1.282713611518265
