theta,error_rad
theta5u,-0.29635613884504686
theta5d,0.6487063366874728
theta6u,0.8720233420796637
theta6d,-0.011336401522569428
theta7u,0.15482289723643738
theta7d,-0.0685058151567941
theta8u,-1.8244962316143223
theta8d,-0.5170945262555673
