heater,power_w
5u,0.034253737747199996
5d,0.03901053270541402
6u,0.04397116247065967
6d,0.036033701963994955
7u,0.03399795452275453
7d,0.040976705545666355
8u,0.023800400941103743
8d,0.032164650781482375
