theta,value_rad
theta5u,0.5969707337704864
theta5d,-0.00934488490244556
theta6u,0.12167338716232212
theta6d,0.050104980155762036
theta7u,0.8155787142534274
theta7d,-0.11310139465403513
theta8u,-1.4138808650910646
theta8d,1.282713611518265
