heater,power_w
5u,0.03416236074877027
5d,0.03857040570445802
6u,0.04197285613370338
6d,0.03570764107067724
7u,0.03321387826032688
7d,0.0404144420386068
8u,0.025154622211715192
8d,0.03299539145644261
