heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.03209028337056492,0.00241999023467468,0.0007259970704024052,0.03281628044096733,512.0640000350635,11,4.099272597531683,False,
5d,0.03846967899133559,-5.159292813531535e-05,-1.5477878440597892e-05,0.03845420111289499,509.8400242919656,7,4.427808806794452,False,
6u,0.038163089598599605,0.006032555117012578,0.0018097665351037712,0.039972856133703376,514.1361980539365,12,4.5333753735973845,False,
6d,0.03512104876647053,0.0004559734752216195,0.0001367920425664887,0.03525784080903702,514.6538964400621,8,4.259763508979616,False,
7u,0.03255546261137895,0.0007458527035557749,0.0002237558110667337,0.03277921842244568,511.3774400151507,13,4.094209667636446,False,
7d,0.03892474143065856,0.0028319809506880786,0.0008495942852064231,0.039774335715864986,511.5557342129538,9,4.510741569848778,False,
8u,0.027986580143151415,-0.0056123059016993816,-0.0016836917705098133,0.0263028883726416,514.1317715531885,14,3.677383661788907,False,
8d,0.03520282264359315,-0.00425872057438452,-0.0012776161723153587,0.033925206471277794,513.6152391977142,10,4.174266766340788,False,
