theta,error_rad
theta5u,0.6839984061073592
theta5d,-0.13726846628919942
theta6u,0.9826116766220547
theta6d,-0.024100806590747315
theta7u,0.044640013084302765
theta7d,0.480773056702688
theta8u,-1.9095169379761794
theta8d,-1.4575586281470168
