theta,error_rad
theta5u,-0.7159982209991407
theta5d,1.286232179015303
theta6u,1.018294226057474
theta6d,-0.029959548276294434
theta7u,0.5993339696567066
theta7d,0.08331127312995701
theta8u,-1.9956747831813928
theta8d,-1.5339511998346236
