theta,error_rad
theta5u,0.2586464114508118
theta5d,0.019439878164337454
theta6u,1.0014013844585685
theta6d,0.05645154342666192
theta7u,0.07890559497651894
theta7d,-0.11695982130801763
theta8u,-1.334307669816873
theta8d,-0.9532247737019461
