1.000000000000000000e+00,2.350123282940907063e-33,1.151224781018450793e-32,2.548914416416574825e-33,2.548914416416575852e-33,6.213270711099017804e-33,5.695898074587124602e-34,2.135620074355907762e-66
1.944878145177112344e-32,1.369342454905735917e-01,1.369342584885058778e-01,1.369342435262261570e-01,1.369342435262262403e-01,4.142843567811698713e-01,3.797873261672256306e-02,1.423974634250234431e-34
5.960821979348196318e-34,5.477369210914889708e-01,1.369342421838506130e-01,1.369342578284008238e-01,1.369342578284008516e-01,3.797872963589552647e-02,3.481628003459372178e-03,1.305401634344813820e-35
1.567063761553546606e-33,1.045765030288905995e-01,1.572648869267673222e-01,2.674371292871484396e-02,2.674371292871481273e-02,1.369342369444037921e-01,5.477369632526425391e-01,2.155723865375137402e-34
3.930586037486020010e-33,1.572649016477487005e-01,5.644449664482661388e-01,2.210822198002528743e-03,2.210822198002520937e-03,1.369342409169339303e-01,1.369342360157786986e-01,8.622895170339673052e-35
1.002728828450863021e-34,2.674371437064909651e-02,2.210822976305013270e-03,6.625765274276614880e-01,3.460043609099411333e-02,1.369342178607984017e-01,1.369342200556984412e-01,1.732386391423686642e-33
1.002728828450861738e-34,2.674371437064906876e-02,2.210822976305015005e-03,3.460043609099414802e-02,6.625765274276615990e-01,1.369342178607984295e-01,1.369342200556984135e-01,2.189470848557274115e-33
5.524346198880748745e-116,1.448909485324386024e-70,7.190208862951691843e-66,1.874699978435059602e-33,1.874699978435059944e-33,3.148553310232117292e-34,3.148553218458161776e-34,1.000000000000000000e+00
