timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-08-19 17:41:50,7,4.54,-0.09704095441166434,0.01,0.5,10
2026-08-19 17:41:50,8,4.296,-0.09889490053762369,0.01,0.5,10
2026-08-19 17:41:50,13,3.008,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,14,5.095,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,19,4.119,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,20,4.285,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,21,4.157,4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,22,3.957,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,26,4.084,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,27,3.886,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,28,3.894,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,29,4.058,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,33,3.928,-0.008732414385326232,0.01,0.5,10
2026-08-19 17:41:50,36,4.0,-0.00914257945744113,0.01,0.5,10
2026-08-19 17:41:50,38,4.057,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,48,4.23,-0.12845959893566566,0.01,0.5,10
2026-08-19 17:41:50,49,4.294,-0.11161001777318558,0.01,0.5,10
2026-08-19 17:41:50,66,4.293,-0.19286371855914736,0.01,0.5,10
2026-08-19 17:41:50,67,4.43,-0.18607138496492465,0.01,0.5,10
2026-08-19 17:41:50,82,4.255,-4.1016507211564516e-06,0.01,0.5,10
2026-08-19 17:41:50,83,4.269,-0.008100760174269304,0.01,0.5,10
2026-08-19 17:41:50,84,4.004,-0.008018727159846313,0.01,0.5,10
2026-08-19 17:41:50,101,4.228,-0.13323392037508316,0.01,0.5,10
2026-08-19 17:41:50,102,3.972,-0.1296572809462412,0.01,0.5,10
2026-08-20 21:12:21,7,4.541,-0.09817301001070146,0.01,0.5,10
2026-08-20 21:12:21,8,4.286,-0.10014180235685297,0.01,0.5,10
2026-08-20 21:12:21,13,3.025,-4.1016507211564516e-06,0.01,0.5,10
2026-08-20 21:12:21,14,5.095,-4.1016507211564516e-06,0.01,0.5,10
2026-08-20 21:12:21,15,4.179,-4.1016507211564516e-06,0.01,0.5,10
2026-08-20 21:12:21,16,3.75,-4.1016507211564516e-06,0.01,0.5,10
