1.201059215032237310e-01,1.026226181123045950e-01,1.430041395904290136e-01,1.224912620619743597e-01,3.749060145717826309e-01,4.477464626230636541e-02
5.760516374907297399e-01,1.409615817559365381e-01,1.312370800274578198e-01,1.555853075187374757e-01,4.246152740164101796e-02,1.327918591261283187e-03
7.393578086348645551e-02,1.628478669814727442e-01,2.964379954570325881e-02,5.451731599896184749e-02,1.689610413953570589e-01,5.689225836275163539e-01
1.591879075039765723e-01,5.389790303896276891e-01,1.132599253885265174e-02,1.069197510682926011e-02,9.442150750835484607e-02,1.320062009830221816e-01
1.151208820071733703e-02,3.404449053682471332e-02,6.402371729635438768e-01,3.272692281711447188e-02,1.556836607198455180e-01,1.113858373116280442e-01
2.640468357590335102e-02,1.210141556141183967e-03,2.563554539247275832e-02,6.030162089301687178e-01,1.307438274444333859e-01,1.372464760031128495e-01
