timestamp,measure_idx,measure_context,input_channel,max_uploads,tolerance,mzi,port,voltage,expected_mA,actual_mA,lower_mA,upper_mA,failure_summary,action
2026-08-22 00:25:24,3851,layer05_iter017_MZI20_arm1_plus,2,4,0.1,1,43,4.318,8.477847171257958,6.312285372557367,7.630062454132162,9.325631888383754,MZI1 port 43 expected 8.4778 mA got 6.3123 mA; MZI3 port 41 expected 8.0936 mA got 6.5283 mA; MZI4 port 48 expected 8.3050 mA got 7.0193 mA; MZI5 port 44 expected 7.6885 mA got 6.7673 mA; MZI7 port 42 expected 7.8306 mA got 5.9391 mA; MZI8 port 49 expected 8.3436 mA got 6.9964 mA,continued_after_failed_reuploads
2026-08-22 00:25:24,3851,layer05_iter017_MZI20_arm1_plus,2,4,0.1,3,41,4.164,8.093643218673503,6.528313806360215,7.2842788968061525,8.903007540540854,MZI1 port 43 expected 8.4778 mA got 6.3123 mA; MZI3 port 41 expected 8.0936 mA got 6.5283 mA; MZI4 port 48 expected 8.3050 mA got 7.0193 mA; MZI5 port 44 expected 7.6885 mA got 6.7673 mA; MZI7 port 42 expected 7.8306 mA got 5.9391 mA; MZI8 port 49 expected 8.3436 mA got 6.9964 mA,continued_after_failed_reuploads
2026-08-22 00:25:24,3851,layer05_iter017_MZI20_arm1_plus,2,4,0.1,4,48,4.23,8.304996428072716,7.019287519548497,7.474496785265444,9.135496070879988,MZI1 port 43 expected 8.4778 mA got 6.3123 mA; MZI3 port 41 expected 8.0936 mA got 6.5283 mA; MZI4 port 48 expected 8.3050 mA got 7.0193 mA; MZI5 port 44 expected 7.6885 mA got 6.7673 mA; MZI7 port 42 expected 7.8306 mA got 5.9391 mA; MZI8 port 49 expected 8.3436 mA got 6.9964 mA,continued_after_failed_reuploads
2026-08-22 00:25:24,3851,layer05_iter017_MZI20_arm1_plus,2,4,0.1,5,44,3.977,7.688507837493675,6.767254346778518,6.919657053744308,8.457358621243042,MZI1 port 43 expected 8.4778 mA got 6.3123 mA; MZI3 port 41 expected 8.0936 mA got 6.5283 mA; MZI4 port 48 expected 8.3050 mA got 7.0193 mA; MZI5 port 44 expected 7.6885 mA got 6.7673 mA; MZI7 port 42 expected 7.8306 mA got 5.9391 mA; MZI8 port 49 expected 8.3436 mA got 6.9964 mA,continued_after_failed_reuploads
2026-08-22 00:25:24,3851,layer05_iter017_MZI20_arm1_plus,2,4,0.1,7,42,3.995,7.8306379376366815,5.939145350534283,7.047574143873013,8.613701731400349,MZI1 port 43 expected 8.4778 mA got 6.3123 mA; MZI3 port 41 expected 8.0936 mA got 6.5283 mA; MZI4 port 48 expected 8.3050 mA got 7.0193 mA; MZI5 port 44 expected 7.6885 mA got 6.7673 mA; MZI7 port 42 expected 7.8306 mA got 5.9391 mA; MZI8 port 49 expected 8.3436 mA got 6.9964 mA,continued_after_failed_reuploads
2026-08-22 00:25:24,3851,layer05_iter017_MZI20_arm1_plus,2,4,0.1,8,49,4.294,8.343622807807465,6.996375412933038,7.5092605270267185,9.177985088588212,MZI1 port 43 expected 8.4778 mA got 6.3123 mA; MZI3 port 41 expected 8.0936 mA got 6.5283 mA; MZI4 port 48 expected 8.3050 mA got 7.0193 mA; MZI5 port 44 expected 7.6885 mA got 6.7673 mA; MZI7 port 42 expected 7.8306 mA got 5.9391 mA; MZI8 port 49 expected 8.3436 mA got 6.9964 mA,continued_after_failed_reuploads
