x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,2.113925,4.093,0.0,0.03285863839988842,0.0,phase_coarse
0.001299762255875789,0.25,3.422386,4.172,0.815,0.03413930482247216,0.001299762255875789,phase_coarse
0.0026014010927345056,0.5,4.2237540000000005,4.249,1.153,0.03541110964183777,0.0026014010927345056,phase_coarse
0.0039013785977324235,0.75,7.177693,4.325,1.412,0.0366892046695966,0.0039013785977324235,phase_coarse
0.005199049023503156,1.0,9.458186,4.4,1.63,0.03797269550754868,0.005199049023503156,phase_coarse
0.006495991515879052,1.25,11.81915,4.473,1.822,0.03924315088401608,0.006495991515879052,phase_coarse
0.007795963150446367,1.5,14.22405,4.545,1.996,0.04051667977359611,0.007795963150446367,phase_coarse
0.009095911303291269,1.75,16.4827,4.616,2.156,0.04179243485167825,0.009095911303291269,phase_coarse
0.010396581519100402,2.0,18.37806,4.686,2.305,0.043069580562049396,0.010396581519100402,phase_coarse
0.011697860302882099,2.25,19.72517,4.755,2.445,0.04434729311689376,0.011697860302882099,phase_coarse
0.012995037612482137,2.5,20.55651,4.823,2.577,0.04562476049679297,0.012995037612482137,phase_coarse
0.014296864303120166,2.75,20.70182,4.89,2.703,0.046901182450725956,0.014296864303120166,phase_coarse
0.015594464283723658,3.0,20.33757,4.956,2.823,0.04817577049606912,0.015594464283723658,phase_coarse
0.016890880394155438,3.25,19.453030000000002,5.021,2.938,0.04944774791859612,0.016890880394155438,phase_coarse
0.018191292311018015,3.5,18.103270000000002,5.085,3.049,0.05071634977247806,0.018191292311018015,phase_coarse
0.019490487091935467,3.75,16.386,5.149,3.156,0.052001019411566506,0.019490487091935467,phase_coarse
0.020783439648311162,4.0,14.33736,5.212,3.259,0.05328130924543446,0.020783439648311162,phase_coarse
0.0220784566394491,4.25,12.05079,5.274,3.359,0.05455647786504778,0.0220784566394491,phase_coarse
0.02338554323590789,4.5,12.24146,2.98,3.457,0.017418012664526614,0.02338554323590789,phase_coarse
0.02467459586955265,4.75,10.08305,3.088,3.551,0.01870340409865363,0.02467459586955265,phase_coarse
0.02596970678758024,5.0,7.946498,3.192,3.643,0.019984433380156222,0.02596970678758024,phase_coarse
0.027268715671528578,5.25,5.890817999999999,3.293,3.733,0.021269120671840714,0.027268715671528578,phase_coarse
0.02856950916638039,5.5,4.082351999999999,3.391,3.821,0.022553900149304588,0.02856950916638039,phase_coarse
0.029870020880563224,5.75,2.621246,3.486,3.907,0.023835311903721644,0.029870020880563224,phase_coarse
0.031168231385949482,6.0,1.549791,3.578,3.991,0.02511000194184198,0.031168231385949482,phase_coarse
0.03246216821785638,6.25,0.9046196000000001,3.668,4.073,0.026389109051774464,0.03246216821785638,phase_coarse
0.033749905875045935,6.5,0.7289568999999999,3.756,4.153,0.027670514921992826,0.033749905875045935,phase_coarse
0.0350461263044576,6.75,1.0541369999999999,3.842,4.232,0.02895214831456032,0.0350461263044576,phase_coarse
0.03633303623093207,7.0,1.861291,3.926,4.309,0.030231985065129616,0.03633303623093207,phase_coarse
0.03762598683049756,7.25,3.151217,4.008,4.385,0.03150804808294289,0.03762598683049756,phase_coarse
0.03892408579770235,7.5,4.855164,4.089,4.46,0.032794445715044876,0.03892408579770235,phase_coarse
0.040208710169861855,7.75,6.891702,4.168,4.533,0.034073872533105856,0.040208710169861855,phase_coarse
0.041496166046382454,8.0,9.107258,4.245,4.605,0.03534446913034168,0.041496166046382454,phase_coarse
0.04278560808525724,8.25,11.401069999999999,4.321,4.676,0.03662137162716721,0.04278560808525724,phase_coarse
0.04407620268534053,8.5,13.574000000000002,4.396,4.746,0.037903685625382474,0.04407620268534053,phase_coarse
0.04536712798634781,8.75,15.56611,4.47,4.815,0.03919052849518488,0.04536712798634781,phase_coarse
0.046657573868855794,9.0,17.18561,4.542,4.883,0.04046321006015441,0.046657573868855794,phase_coarse
0.047946741954302416,9.25,18.44146,4.613,4.95,0.041738129582023435,0.047946741954302416,phase_coarse
0.031859267167633404,6.118287582495,0.9335445,4.039,4.035,0.031997332933316164,0.031859267167633404,phase_fine
0.03211243144422068,6.168287582495,1.0632000000000001,4.055,4.051,0.03225134202210798,0.03211243144422068,phase_fine
0.03236659760763096,6.218287582495,1.219234,4.071,4.067,0.0325063553474752,0.03236659760763096,phase_fine
0.032621765657864246,6.268287582495,1.3925480000000001,4.087,4.083,0.03276237290941783,0.032621765657864246,phase_fine
0.03287793559492053,6.318287582495,1.5812650000000001,4.103,4.099,0.03301939470793586,0.03287793559492053,phase_fine
0.03313510741879982,6.368287582495,1.782045,4.118,4.115,0.03326126469484256,0.03313510741879982,phase_fine
0.033393281129502114,6.418287582495,2.0062949999999997,4.133,4.131,0.033504017311551844,0.033393281129502114,phase_fine
0.0336524567270274,6.468287582495,2.243682,4.148,4.147,0.03374765255806372,0.0336524567270274,phase_fine
0.03391263421137569,6.518287582495,2.5088559999999998,4.163,4.163,0.03399217043437822,0.03391263421137569,phase_fine
0.03415746051969576,6.568287582495,2.770125,4.178,4.178,0.03423757094049531,0.03415746051969576,phase_fine
0.034403167392606356,6.618287582495,3.063702,4.193,4.193,0.03448385407641501,0.034403167392606356,phase_fine
