x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,19.210449999999998,4.171,0.0,0.03355353805253948,0.0,phase_coarse
0.001292703947751089,0.25,17.5878,4.25,0.818,0.03483660317598603,0.001292703947751089,phase_coarse
0.0025861826013609548,0.5,15.557260000000001,4.327,1.157,0.036110352822984686,0.0025861826013609548,phase_coarse
0.0038791106535499944,0.75,13.25937,4.403,1.417,0.037389986842373095,0.0038791106535499944,phase_coarse
0.005170815791004356,1.0,10.849820000000001,4.478,1.636,0.038674625760598415,0.005170815791004356,phase_coarse
0.006462787535462486,1.25,8.523994,4.551,1.829,0.039945844992462586,0.006462787535462486,phase_coarse
0.007750939844801412,1.5,6.319631,4.623,2.003,0.041219785577798373,0.007750939844801412,phase_coarse
0.009038690311699871,1.75,4.289072,4.694,2.163,0.04249561433113467,0.009038690311699871,phase_coarse
0.010326856144582463,2.0,2.5446370000000003,4.764,2.312,0.04377250963902082,0.010326856144582463,phase_coarse
0.011615379385404892,2.25,1.179028,4.833,2.452,0.04504966146002653,0.011615379385404892,phase_coarse
0.012899636914167024,2.5,0.333121,4.901,2.584,0.046326271324742,0.012899636914167024,phase_coarse
0.014188322437513485,2.75,0.08859935,4.968,2.71,0.04760155233577785,0.014188322437513485,phase_coarse
0.015472672699146492,3.0,0.4624009,5.034,2.83,0.04887472916776511,0.015472672699146492,phase_coarse
0.016755718904782804,3.25,1.3857329999999999,5.099,2.945,0.050145038067355284,0.016755718904782804,phase_coarse
0.018042601932951614,3.5,2.7272969999999996,5.163,3.056,0.05141172685322025,0.018042601932951614,phase_coarse
0.019328175109319293,3.75,4.3674599999999995,5.227,3.163,0.05269421530431526,0.019328175109319293,phase_coarse
0.02062009855540718,4.0,6.259017,5.29,3.267,0.0539720961626082,0.02062009855540718,phase_coarse
0.021914755689251095,4.25,6.2564269999999995,3.05,3.368,0.01794145334503031,0.021914755689251095,phase_coarse
0.023195244013199074,4.5,8.524128000000001,3.157,3.465,0.019222377644696913,0.023195244013199074,phase_coarse
0.024484569006967622,4.75,10.77748,3.26,3.56,0.02049713405747317,0.024484569006967622,phase_coarse
0.02576641548108698,5.0,12.90696,3.36,3.652,0.02177391364515498,0.02576641548108698,phase_coarse
0.027052040819694527,5.25,14.90436,3.457,3.742,0.023049244801612703,0.027052040819694527,phase_coarse
0.02833935853319557,5.5,16.633689999999998,3.552,3.83,0.02433345941242218,0.02833935853319557,phase_coarse
0.02962632849843082,5.75,18.05078,3.644,3.916,0.0256103007175463,0.02962632849843082,phase_coarse
0.030910956958676458,6.0,19.07039,3.734,4.0,0.026890976218773604,0.030910956958676458,phase_coarse
0.03219129652364407,6.25,19.51505,3.822,4.082,0.028173402952426315,0.03219129652364407,phase_coarse
0.03348152952677328,6.5,19.38756,3.908,4.163,0.02945554424290836,0.03348152952677328,phase_coarse
0.034764324580884305,6.75,18.593600000000002,3.992,4.242,0.03073540970270542,0.034764324580884305,phase_coarse
0.036054540196600225,7.0,17.310399999999998,4.074,4.32,0.03201105523238488,0.036054540196600225,phase_coarse
0.03733428472564638,7.25,15.6862,4.155,4.396,0.033296608340224354,0.03733428472564638,phase_coarse
0.038619069672611625,7.5,13.08724,4.234,4.471,0.03457479778572881,0.038619069672611625,phase_coarse
0.03990802566683147,7.75,11.72135,4.312,4.545,0.03586042611170109,0.03990802566683147,phase_coarse
0.041200294929250335,8.0,9.607978,4.388,4.618,0.03713566276332527,0.041200294929250335,phase_coarse
0.042476911655839236,8.25,7.482226000000001,4.463,4.689,0.03841596217388854,0.042476911655839236,phase_coarse
0.043754616061726134,8.5,5.407153,4.537,4.759,0.039700456441858455,0.043754616061726134,phase_coarse
0.045032596734290845,8.75,3.529789,4.609,4.828,0.04097050882832904,0.045032596734290845,phase_coarse
0.04631005385252206,9.0,1.975805,4.68,4.896,0.042242503385562145,0.04631005385252206,phase_coarse
0.04758619918701735,9.25,0.8562832,4.75,4.963,0.043515618500107114,0.04758619918701735,phase_coarse
0.013281827713743338,2.567694668115,0.1882624,4.924,2.622,0.04676210254426829,0.013281827713743338,phase_fine
0.01353631182657969,2.617694668115,0.129886,4.937,2.647,0.04700934454681163,0.01353631182657969,phase_fine
0.013793210857928445,2.667694668115,0.09469119999999999,4.95,2.672,0.04725723843983932,0.013793210857928445,phase_fine
0.014042105883359707,2.717694668115,0.0846087,4.963,2.696,0.047505784223351354,0.014042105883359707,phase_fine
0.014293226497691996,2.767694668115,0.09864833,4.976,2.72,0.04775498189734773,0.014293226497691996,phase_fine
0.014546572700925308,2.817694668115,0.1369906,4.989,2.744,0.048004831461828455,0.014546572700925308,phase_fine
0.014802144493059641,2.867694668115,0.19953210000000002,5.002,2.768,0.04825533291679352,0.014802144493059641,phase_fine
0.015059941874095002,2.917694668115,0.28686449999999997,5.015,2.792,0.04850648626224294,0.015059941874095002,phase_fine
0.015309086119116746,2.967694668115,0.3949625,5.028,2.815,0.048758291498176703,0.015309086119116746,phase_fine
0.015560274351167382,3.017694668115,0.5263917,5.041,2.838,0.04901074862459483,0.015560274351167382,phase_fine
0.01581350657024691,3.067694668115,0.6780834,5.054,2.861,0.049263857641497266,0.01581350657024691,phase_fine
