x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,131.2594,3.93,0.0,0.03009141847888821,0.0,phase_coarse
0.0010571500205957248,0.2,120.9802,3.998,0.736,0.031141758984015635,0.0010571500205957248,phase_coarse
0.002114864040844303,0.4,107.7898,4.065,1.041,0.03219427574890783,0.002114864040844303,phase_coarse
0.0031724980473013,0.6,107.95989999999999,4.131,1.275,0.03324818555384641,0.0031724980473013,phase_coarse
0.004228600082382899,0.8,79.10872,4.196,1.472,0.034302716868959526,0.004228600082382899,phase_coarse
0.0052873816037045255,1.0,64.32027,4.26,1.646,0.035357109854221885,0.0052873816037045255,phase_coarse
0.006344135458454128,1.2,49.785650000000004,4.323,1.803,0.03641061635945474,0.006344135458454128,phase_coarse
0.007397975640256637,1.4,36.298950000000005,4.385,1.947,0.03746249992432584,0.007397975640256637,phase_coarse
0.00845133183619787,1.6,24.18365,4.446,2.081,0.038512035778349545,0.00845133183619787,phase_coarse
0.009505734066097341,1.8,14.09079,4.506,2.207,0.03955851084088673,0.009505734066097341,phase_coarse
0.010558456006373606,2.0,6.653137999999999,4.565,2.326,0.04060122372114479,0.010558456006373606,phase_coarse
0.0116092615187637,2.2,2.0638009999999998,4.623,2.439,0.04163948471817769,0.0116092615187637,phase_coarse
0.012660150948057163,2.4,0.4478609,4.681,2.547,0.042690853929800904,0.012660150948057163,phase_coarse
0.013715146450947865,2.6,1.745007,4.738,2.651,0.04373686724339964,0.013715146450947865,phase_coarse
0.01476937694392882,2.8,5.711228,4.794,2.751,0.044776858337720896,0.01476937694392882,phase_coarse
0.015818158692858676,3.0,12.18042,4.85,2.847,0.045829069218295215,0.015818158692858676,phase_coarse
0.016868468510052144,3.2,20.82404,4.905,2.94,0.046874385037716876,0.016868468510052144,phase_coarse
0.01791703949094564,3.4,31.52607,4.959,3.03,0.04791216285442599,0.01791703949094564,phase_coarse
0.018972878065981788,3.6,44.139649999999996,5.013,3.118,0.04896130320197499,0.018972878065981788,phase_coarse
0.0200214197735369,3.8,58.29936,5.066,3.203,0.05000206387786035,0.0200214197735369,phase_coarse
0.021072502406863692,4.0,73.7712,5.119,3.286,0.05105377014672557,0.021072502406863692,phase_coarse
0.022124182216293507,4.2,89.51979999999999,5.171,3.367,0.0520962706614381,0.022124182216293507,phase_coarse
0.023174562289499098,4.4,105.1829,5.223,3.446,0.05314930762450146,0.023174562289499098,phase_coarse
0.024221792551494634,4.6,119.4839,5.274,3.523,0.05419232833738515,0.024221792551494634,phase_coarse
0.025278115112392054,4.8,119.3908,3.062,3.599,0.018267029595320988,0.025278115112392054,phase_coarse
0.02632830198156431,5.0,131.7624,3.149,3.673,0.019319811330068163,0.02632830198156431,phase_coarse
0.02738523928256778,5.2,142.896,3.233,3.746,0.020364275738999925,0.02738523928256778,phase_coarse
0.02843317210468452,5.4,151.2695,3.315,3.817,0.021410392312909778,0.02843317210468452,phase_coarse
0.029485607166244626,5.6,156.9044,3.395,3.887,0.02245624391696466,0.029485607166244626,phase_coarse
0.030541724813773364,5.8,159.5848,3.473,3.956,0.023499960175717666,0.030541724813773364,phase_coarse
0.03158501293286659,6.0,159.65599999999998,3.55,4.023,0.02455354850987631,0.03158501293286659,phase_coarse
0.03262986034511773,6.2,156.91819999999998,3.625,4.089,0.025601981621709454,0.03262986034511773,phase_coarse
0.03367549423439342,6.4,150.5756,3.698,4.154,0.026643506034235633,0.03367549423439342,phase_coarse
0.034721153493895714,6.6,144.3666,3.77,4.218,0.027691103322040944,0.034721153493895714,phase_coarse
0.035766088726161986,6.8,134.93789999999998,3.841,4.281,0.02874393181617429,0.035766088726161986,phase_coarse
0.03680956224306499,7.0,123.76720000000002,3.91,4.343,0.029785923822562198,0.03680956224306499,phase_coarse
0.03786803932166743,7.2,110.8513,3.978,4.405,0.030830964930590087,0.03786803932166743,phase_coarse
