mzi_id,arm_name,arm,port,probe_axis_power_w,target_power_w,measured_power_w,voltage_v,optical_power_uW,opm_raw_uW,opm_mean_uW,opm_std_uW,opm_median_uW,opm_relative_std,opm_read_count,input_channel,output_channel,scan_type,warning
6,upper,u,12,-0.001000000000,0.033163089599,0.033163089599,4.129206316224,50.628870000000,"[50.62887, 50.61175, 50.63964]",50.626753333333,0.011483995627,50.628870000000,0.000226836502,3,4,4,delta_current_probe,
6,upper,u,12,-0.000750000000,0.033413089599,0.033413089599,4.144741107893,50.769140000000,"[50.76914, 50.75585, 50.83194]",50.785643333333,0.033183249121,50.769140000000,0.000653398223,3,4,4,delta_current_probe,
6,upper,u,12,-0.000500000000,0.033663089599,0.033663089599,4.160217891045,50.933440000000,"[50.89035, 50.93344, 50.952290000000005]",50.925360000000,0.025924321913,50.933440000000,0.000509065069,3,4,4,delta_current_probe,
6,upper,u,12,-0.000250000000,0.033913089599,0.033913089599,4.175637310697,51.055130000000,"[51.078269999999996, 51.05513, 50.992889999999996]",51.042096666667,0.036054005171,51.055130000000,0.000706358232,3,4,4,delta_current_probe,
6,upper,u,12,0.000000000000,0.034163089599,0.034163089599,4.191000000000,51.187620000000,"[51.187619999999995, 51.249579999999995, 51.168319999999994]",51.201840000000,0.034664614042,51.187620000000,0.000677018913,3,4,4,delta_current_probe,
6,upper,u,12,0.000250000000,0.034413089599,0.034413089599,4.206306580542,51.276310000000,"[51.23988, 51.27631, 51.33534]",51.283843333333,0.039333753388,51.276310000000,0.000766981389,3,4,4,delta_current_probe,
6,upper,u,12,0.000500000000,0.034663089599,0.034663089599,4.221557662644,51.293540000000,"[51.29354, 51.397009999999995, 51.28004]",51.323530000000,0.052249690908,51.293540000000,0.001018045542,3,4,4,delta_current_probe,
6,upper,u,12,0.000750000000,0.034913089599,0.034913089599,4.236753845639,51.432800000000,"[51.33991, 51.4328, 51.44035]",51.404353333333,0.045672442700,51.432800000000,0.000888493673,3,4,4,delta_current_probe,
6,upper,u,12,0.001000000000,0.035163089599,0.035163089599,4.251895718154,51.385030000000,"[51.38503, 51.493399999999994, 51.35747]",51.411966666667,0.058670999272,51.385030000000,0.001141193443,3,4,4,delta_current_probe,
