mzi_id,arm_name,arm,port,probe_axis_power_w,target_power_w,measured_power_w,voltage_v,optical_power_uW,opm_raw_uW,opm_mean_uW,opm_std_uW,opm_median_uW,opm_relative_std,opm_read_count,input_channel,output_channel,scan_type,warning
5,upper,u,11,-0.001000000000,0.030246094236,0.030246094236,3.935471509230,78.033390000000,"[77.93454, 78.03339, 78.18476]",78.050896666667,0.102899221355,78.033390000000,0.001318360528,3,2,2,delta_current_probe,
5,upper,u,11,-0.000750000000,0.030496094236,0.030496094236,3.951702417943,76.790530000000,"[76.79053, 76.85443, 76.69695]",76.780636666667,0.064670426695,76.790530000000,0.000842275208,3,2,2,delta_current_probe,
5,upper,u,11,-0.000500000000,0.030746094236,0.030746094236,3.967866933250,75.102700000000,"[75.1027, 75.01455, 75.1055]",75.074250000000,0.042229748598,75.102700000000,0.000562506433,3,2,2,delta_current_probe,
5,upper,u,11,-0.000250000000,0.030996094236,0.030996094236,3.983965863306,73.418260000000,"[73.41826, 73.34511, 73.47556999999999]",73.412980000000,0.053390771362,73.418260000000,0.000727266096,3,2,2,delta_current_probe,
5,upper,u,11,0.000000000000,0.031246094236,0.031246094236,4.000000000000,71.764940000000,"[71.73395, 71.77008000000001, 71.76494]",71.756323333333,0.015958893724,71.764940000000,0.000222404005,3,2,2,delta_current_probe,
5,upper,u,11,0.000250000000,0.031496094236,0.031496094236,4.015970119412,70.021620000000,"[70.06318999999999, 70.02162, 70.00576000000001]",70.030190000000,0.024216177788,70.021620000000,0.000345796260,3,2,2,delta_current_probe,
5,upper,u,11,0.000500000000,0.031746094236,0.031746094236,4.031876982253,68.297050000000,"[68.31152, 68.24307999999999, 68.29705]",68.283883333333,0.029450854355,68.297050000000,0.000431300227,3,2,2,delta_current_probe,
5,upper,u,11,0.000750000000,0.031996094236,0.031996094236,4.047721334285,66.418790000000,"[66.45631999999999, 66.41879, 66.40647000000001]",66.427193333333,0.021200906165,66.418790000000,0.000319160047,3,2,2,delta_current_probe,
5,upper,u,11,0.001000000000,0.032246094236,0.032246094236,4.063503906733,64.544500000000,"[64.54208, 64.6152, 64.5445]",64.567260000000,0.033913092850,64.544500000000,0.000525236673,3,2,2,delta_current_probe,
