theta,error_rad
theta5u,0.13939407371765267
theta5d,0.3508350528958233
theta6u,0.7276629088473863
theta6d,-0.3086965380519193
theta7u,1.9739657349342048
theta7d,-2.0369096034333136
theta8u,2.8348139138572908
theta8d,-1.1779500094622684
