iter,theta5u,theta5d,theta6u,theta6d,theta7u,theta7d,theta8u,theta8d
0,0.9078034774789452,-0.3508350528958233,0.3195346423492116,0.3086965380519193,-0.9267681837376074,2.0369096034333136,0.3067787397325023,1.1779500094622684
