theta,value_rad
theta5u,-0.4183818787676621
theta5d,1.7398532757726775
theta6u,0.15215497137629663
theta6d,1.3779325359004795
theta7u,2.804118375597691
theta7d,1.5211125302486583
theta8u,1.2899713027980293
theta8d,0.6830568931330299
