global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
9,2,optimized,,0,0.005409276324558762,0.005309215800438806,MZI5_arm0,11,5,0,2.372,2.3742236323319683,-0.044472646639364954,True,1,0.05
9,2,optimized,,0,0.005309215800438806,0.0051009421165074805,MZI5_arm1,7,5,1,3.658,3.654756499243043,0.06487001513914663,True,1,0.05
9,2,optimized,,0,0.0051009421165074805,0.005095382664185967,MZI6_arm0,12,6,0,2.512,2.5124030751915036,-0.008061503830073972,True,1,0.05
9,2,optimized,,0,0.005095382664185967,0.005090805736702704,MZI6_arm1,8,6,1,3.525,3.524471345458294,0.010573090834112585,True,1,0.05
9,2,optimized,,0,0.005090805736702704,0.005074880998650987,MZI7_arm0,13,7,0,2.189,2.1891828628188192,-0.00731451275277367,True,2,0.025
9,2,optimized,,0,0.005074880998650987,0.005074880998650987,MZI7_arm1,9,7,1,3.503,3.503,0.010683358884926003,False,3,0.05
9,2,optimized,,0,0.005074880998650987,0.005074880998650987,MZI8_arm0,14,8,0,5.095,5.095,0.00010771369626160144,False,3,0.05
9,2,optimized,,0,0.005074880998650987,0.005074880998650987,MZI8_arm1,10,8,1,3.166,3.166,-2.5910551033460788e-05,False,3,0.05
9,2,optimized,,1,0.0051045919142342615,0.004903009210816989,MZI5_arm1,7,5,1,3.655,3.651793572462936,0.06412855074127857,True,1,0.05
9,2,optimized,,1,0.004903009210816989,0.004813216154400164,MZI5_arm0,11,5,0,2.374,2.376175180551592,-0.0435036110318374,True,1,0.05
9,2,optimized,,1,0.004813216154400164,0.004795263237380481,MZI7_arm1,9,7,1,3.503,3.5024626222304587,0.010747555390829255,True,1,0.05
9,2,optimized,,1,0.004795263237380481,0.004792325664845745,MZI6_arm1,8,6,1,3.524,3.523499957104929,0.010000857901425993,True,1,0.05
9,2,optimized,,1,0.004792325664845745,0.004789336345913272,MZI6_arm0,12,6,0,2.512,2.5120841176229627,-0.006729409837007009,True,3,0.0125
9,2,optimized,,1,0.004789336345913272,0.004789336345913272,MZI7_arm0,13,7,0,2.189,2.189,-0.006279410964353289,False,3,0.05
9,2,optimized,,1,0.004789336345913272,0.004788991764185777,MZI8_arm0,14,8,0,5.095,5.094999509534732,3.923722142662817e-05,True,3,0.0125
9,2,optimized,,1,0.004788991764185777,0.004788991764185777,MZI8_arm1,10,8,1,3.166,3.166,-2.4959903626858936e-05,False,3,0.05
9,2,optimized,,2,0.004807226504653617,0.0046213006270095095,MZI5_arm1,7,5,1,3.652,3.6488710037901644,0.06257992419671933,True,1,0.05
9,2,optimized,,2,0.0046213006270095095,0.004516681020795867,MZI5_arm0,11,5,0,2.376,2.3781058169446974,-0.042116338893948065,True,1,0.05
9,2,optimized,,2,0.004516681020795867,0.004490621420741741,MZI7_arm1,9,7,1,3.502,3.501495939452497,0.01008121095005808,True,1,0.05
9,2,optimized,,2,0.004490621420741741,0.004482983787853973,MZI6_arm1,8,6,1,3.523,3.522538457039307,0.009230859213864953,True,1,0.05
9,2,optimized,,2,0.004482983787853973,0.004482983787853973,MZI6_arm0,12,6,0,2.512,2.512,-0.006791206172609679,False,3,0.05
9,2,optimized,,2,0.004482983787853973,0.004482983787853973,MZI7_arm0,13,7,0,2.189,2.189,-0.0053937924508814915,False,3,0.05
9,2,optimized,,2,0.004482983787853973,0.004482983787853973,MZI8_arm0,14,8,0,5.095,5.095,0.00026926709838269024,False,3,0.05
9,2,optimized,,2,0.004482983787853973,0.004482983787853973,MZI8_arm1,10,8,1,3.166,3.166,0.0001744724962163622,False,3,0.05
9,2,optimized,,3,0.004499932077276446,0.004284065987416281,MZI5_arm1,7,5,1,3.649,3.645956473373182,0.06087053253636523,True,1,0.05
9,2,optimized,,3,0.004284065987416281,0.0042240846105876155,MZI5_arm0,11,5,0,2.378,2.380052359813395,-0.04104719626790002,True,1,0.05
9,2,optimized,,3,0.0042240846105876155,0.0042215894223861196,MZI7_arm1,9,7,1,3.501,3.5005548651241676,0.008902697516643241,True,1,0.05
9,2,optimized,,3,0.0042215894223861196,0.004208673225953871,MZI6_arm1,8,6,1,3.523,3.5225405739760487,0.00918852047903225,True,1,0.05
9,2,optimized,,3,0.004208673225953871,0.004208673225953871,MZI6_arm0,12,6,0,2.512,2.512,-0.006809589131611027,False,3,0.05
9,2,optimized,,3,0.004208673225953871,0.004195550480288061,MZI7_arm0,13,7,0,2.189,2.1890653541271297,-0.00522833017038516,True,3,0.0125
9,2,optimized,,3,0.004195550480288061,0.004195550480288061,MZI8_arm0,14,8,0,5.095,5.095,-9.003293454843406e-05,False,3,0.05
9,2,optimized,,3,0.004195550480288061,0.004195550480288061,MZI8_arm1,10,8,1,3.166,3.166,7.897632356194111e-05,False,3,0.05
9,2,optimized,,4,0.004246353718795741,0.004053428066214816,MZI5_arm1,7,5,1,3.646,3.643040516526731,0.05918966946537197,True,1,0.05
9,2,optimized,,4,0.004053428066214816,0.003969385893587482,MZI5_arm0,11,5,0,2.38,2.382002165608207,-0.040043312164140164,True,1,0.05
9,2,optimized,,4,0.003969385893587482,0.0039539525465621065,MZI6_arm1,8,6,1,3.523,3.5225394524638904,0.00921095072219496,True,1,0.05
9,2,optimized,,4,0.0039539525465621065,0.0039539525465621065,MZI7_arm1,9,7,1,3.501,3.501,0.008811187733508355,False,3,0.05
9,2,optimized,,4,0.0039539525465621065,0.003944455463388518,MZI6_arm0,12,6,0,2.512,2.5120864731544406,-0.0069178523552271606,True,3,0.0125
9,2,optimized,,4,0.003944455463388518,0.003944455463388518,MZI7_arm0,13,7,0,2.189,2.189,-0.00565019043859994,False,3,0.05
