v,pow(W),current(mA)
0.000000000000,0.000120885600,-0.036197067614
0.100000000000,0.000121052200,0.167999511888
0.200000000000,0.000121496200,0.364957126803
0.300000000000,0.000121474800,0.571166086342
0.400000000000,0.000122214600,0.774101887794
0.500000000000,0.000123393600,0.977037689245
0.600000000000,0.000123906900,1.179973490696
0.700000000000,0.000125167900,1.386182450235
0.800000000000,0.000125943200,1.589118251686
0.900000000000,0.000126707100,1.792054053137
1.000000000000,0.000127205200,1.994989854588
1.100000000000,0.000127336700,2.197925656040
1.200000000000,0.000126866600,2.397588299403
1.300000000000,0.000125605400,2.600524100854
1.400000000000,0.000123732300,2.800186744217
1.500000000000,0.000120946300,2.999849387580
1.600000000000,0.000117070000,3.199512030944
1.700000000000,0.000111649800,3.402447832395
1.800000000000,0.000105684300,3.598837317670
1.900000000000,0.000098316080,3.798499961033
2.000000000000,0.000089968470,3.994889446309
2.100000000000,0.000080780740,4.191278931584
2.200000000000,0.000071034400,4.387668416859
2.300000000000,0.000060657570,4.584057902135
2.400000000000,0.000049992810,4.777174229322
2.500000000000,0.000039379150,4.970290556509
2.600000000000,0.000029021800,5.163406883697
2.700000000000,0.000019424880,5.356523210884
2.800000000000,0.000011200210,5.549639538072
2.900000000000,0.000004736565,5.732936390995
3.000000000000,0.000000977387,5.919506402007
3.100000000000,0.000000300028,6.109349571106
3.200000000000,0.000003025477,6.299192740206
3.300000000000,0.000009158316,6.485762751217
3.400000000000,0.000018512800,6.669059604141
3.500000000000,0.000030570010,6.855629615152
3.600000000000,0.000045065330,7.038926468076
3.700000000000,0.000061206250,7.222223321000
3.800000000000,0.000078266520,7.405520173923
3.900000000000,0.000095000590,7.585543868759
4.000000000000,0.000109330600,7.765567563595
4.100000000000,0.000119721600,7.945591258430
4.200000000000,0.000125154300,8.125614953266
4.300000000000,0.000123961200,8.302365490014
4.400000000000,0.000117074500,8.479116026762
4.500000000000,0.000105211800,8.652593405422
4.600000000000,0.000089203000,8.829343942169
4.700000000000,0.000070177860,9.002821320829
4.800000000000,0.000049299440,9.176298699489
4.900000000000,0.000029208190,9.346502920061
5.000000000000,0.000012922460,9.516707140633
