v,pow(W),current(mA)
0.000000000000,0.000100505800,-0.051143482842
0.100000000000,0.000101593400,0.157983280826
0.200000000000,0.000101931700,0.364957126803
0.300000000000,0.000106523300,0.574439244430
0.400000000000,0.000101767700,0.783921362057
0.500000000000,0.000102646600,0.993403479684
0.600000000000,0.000103103200,1.199612439223
0.700000000000,0.000104286200,1.409094556850
0.800000000000,0.000105241200,1.615303516389
0.900000000000,0.000105732600,1.824785634016
1.000000000000,0.000105868500,2.030994593556
1.100000000000,0.000106043500,2.237203553095
1.200000000000,0.000105975800,2.443412512634
1.300000000000,0.000105030400,2.649621472173
1.400000000000,0.000103397200,2.855830431712
1.500000000000,0.000100993100,3.058766233163
1.600000000000,0.000097795620,3.261702034614
1.700000000000,0.000093763540,3.467910994153
1.800000000000,0.000088860380,3.670846795604
1.900000000000,0.000082876340,3.873782597056
2.000000000000,0.000076499380,4.073445240419
2.100000000000,0.000069468970,4.273107883782
2.200000000000,0.000061901720,4.476043685233
2.300000000000,0.000053779230,4.672433170508
2.400000000000,0.000045561600,4.872095813872
2.500000000000,0.000037211960,5.071758457235
2.600000000000,0.000032006600,5.268147942510
2.700000000000,0.000021860940,5.461264269698
2.800000000000,0.000015611850,5.657653754973
2.900000000000,0.000010910550,5.850770082160
3.000000000000,0.000008216765,6.047159567436
3.100000000000,0.000007887263,6.237002736535
3.200000000000,0.000010307400,6.430119063723
3.300000000000,0.000015150320,6.619962232822
3.400000000000,0.000022386170,6.809805401922
3.500000000000,0.000032014240,6.999648571021
3.600000000000,0.000043742790,7.186218582033
3.700000000000,0.000056923730,7.372788593044
3.800000000000,0.000070643600,7.556085445968
3.900000000000,0.000084953560,7.742655456979
4.000000000000,0.000096366600,7.925952309903
4.100000000000,0.000103955400,8.105976004739
4.200000000000,0.000106631200,8.289272857662
4.300000000000,0.000103936200,8.469296552498
4.400000000000,0.000096698360,8.649320247334
4.500000000000,0.000086248980,8.826070784081
4.600000000000,0.000073188810,9.002821320829
4.700000000000,0.000058028800,9.179571857577
4.800000000000,0.000041705610,9.356322394325
4.900000000000,0.000026775670,9.529799772985
5.000000000000,0.000015374990,9.700003993557
