v,pow(W),current(mA)
0.000000000000,0.000107583800,-0.049773531501
0.100000000000,0.000107421900,0.149993265222
0.200000000000,0.000106657300,0.351864494452
0.300000000000,0.000106491800,0.548253979727
0.400000000000,0.000105662300,0.747916623090
0.500000000000,0.000104666300,0.947579266453
0.600000000000,0.000103672600,1.147241909817
0.700000000000,0.000101986600,1.343631395092
0.800000000000,0.000100050300,1.543294038455
0.900000000000,0.000097564200,1.739683523730
1.000000000000,0.000094732180,1.939346167094
1.100000000000,0.000091536870,2.135735652369
1.200000000000,0.000087401690,2.332125137644
1.300000000000,0.000083009040,2.528514622920
1.400000000000,0.000079346860,2.724904108195
1.500000000000,0.000071963860,2.921293593470
1.600000000000,0.000065626180,3.114409920658
1.700000000000,0.000058583850,3.310799405933
1.800000000000,0.000051242470,3.503915733120
1.900000000000,0.000043793200,3.697032060308
2.000000000000,0.000036038330,3.890148387495
2.100000000000,0.000028457950,4.083264714683
2.200000000000,0.000021133700,4.273107883782
2.300000000000,0.000014357990,4.462951052882
2.400000000000,0.000008593699,4.652794221981
2.500000000000,0.000004061792,4.842637391080
2.600000000000,0.000001114782,5.029207402092
2.700000000000,0.000000110850,5.219050571191
2.800000000000,0.000001363641,5.405620582203
2.900000000000,0.000005157298,5.588917435127
3.000000000000,0.000011482850,5.775487446138
3.100000000000,0.000020256900,5.958784299062
3.200000000000,0.000031200020,6.142081151985
3.300000000000,0.000043718840,6.325378004909
3.400000000000,0.000057532030,6.515221174009
3.500000000000,0.000071262060,6.691971710756
3.600000000000,0.000084450000,6.865449089416
3.700000000000,0.000096264090,7.045472784252
3.800000000000,0.000105479300,7.222223321000
3.900000000000,0.000111928700,7.398973857747
4.000000000000,0.000114228100,7.575724394495
4.100000000000,0.000111505200,7.749201773155
4.200000000000,0.000104448100,7.922679151815
4.300000000000,0.000092647000,8.096156530475
4.400000000000,0.000077536460,8.269633909135
4.500000000000,0.000060472750,8.439838129707
4.600000000000,0.000041967360,8.610042350279
4.700000000000,0.000025469610,8.780246570850
4.800000000000,0.000011546660,8.947177633334
4.900000000000,0.000002642837,9.117381853906
5.000000000000,0.000000199457,9.281039758303
