v,pow(W),current(mA)
0.000000000000,0.000105581200,-0.003416675051
0.100000000000,0.000106207700,0.197654446601
0.200000000000,0.000106534100,0.394415549595
0.300000000000,0.000107270900,0.597351351046
0.400000000000,0.000107541000,0.797013994409
0.500000000000,0.000107737500,0.996676637772
0.600000000000,0.000109222500,1.199612439223
0.700000000000,0.000110349500,1.396001924499
0.800000000000,0.000112475900,1.595664567862
0.900000000000,0.000113276900,1.795327211225
1.000000000000,0.000114694600,1.994989854588
1.100000000000,0.000116180000,2.194652497952
1.200000000000,0.000117215900,2.391041983227
1.300000000000,0.000117482600,2.590704626590
1.400000000000,0.000117422200,2.787094111865
1.500000000000,0.000116604300,2.983483597141
1.600000000000,0.000114042500,3.179873082416
1.700000000000,0.000111612600,3.376262567691
1.800000000000,0.000107887700,3.572652052967
1.900000000000,0.000103055600,3.765768380154
2.000000000000,0.000097355320,3.962157865429
2.100000000000,0.000090179770,4.155274192617
2.200000000000,0.000082002360,4.348390519804
2.300000000000,0.000072889040,4.538233688904
2.400000000000,0.000063173490,4.728076858003
2.500000000000,0.000053071460,4.921193185191
2.600000000000,0.000042540560,5.107763196202
2.700000000000,0.000032250330,5.297606365302
2.800000000000,0.000022534580,5.484176376313
2.900000000000,0.000013895480,5.670746387325
3.000000000000,0.000006912207,5.857316398336
3.100000000000,0.000002162949,6.043886409348
3.200000000000,0.000000180405,6.227183262271
3.300000000000,0.000001444429,6.410480115195
3.400000000000,0.000006115995,6.593776968119
3.500000000000,0.000014125340,6.777073821042
3.600000000000,0.000025214140,6.957097515878
3.700000000000,0.000038510520,7.137121210714
3.800000000000,0.000052837390,7.317144905549
3.900000000000,0.000067849430,7.493895442297
4.000000000000,0.000082386130,7.670645979045
4.100000000000,0.000094768420,7.847396515793
4.200000000000,0.000104552200,8.020873894453
4.300000000000,0.000110306400,8.197624431200
4.400000000000,0.000111734600,8.367828651772
4.500000000000,0.000107685300,8.541306030432
4.600000000000,0.000098640300,8.711510251004
4.700000000000,0.000084819930,8.881714471576
4.800000000000,0.000067612350,9.051918692148
4.900000000000,0.000048633560,9.222122912720
5.000000000000,0.000030186780,9.389053975204
