theta,value_rad
theta5u,0.9078034774789452
theta5d,-0.3508350528958233
theta6u,0.3195346423492116
theta6d,0.3086965380519193
theta7u,-0.9267681837376074
theta7d,2.0369096034333136
theta8u,0.30677873973250236
theta8d,1.1779500094622684
