target,observed_mzi,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,p_primary_unfolded,p_secondary_unfolded,upper_fold_count,lower_fold_count,period_primary,period_secondary,scan_type,output_channel,input_channel,path,state,bmzi,perturb_label,perturbed_heater,warning
6,6,0.000000000000,89.720750000000,4.191000000000,0.000000000000,0.034163089599,0.000000000000,0.034163089599,0.000000000000,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,
6,6,0.785398000000,133.194300000000,4.448000000000,1.490000000000,0.038479943106,0.004314956817,0.038479943106,0.004314956817,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,
6,6,1.570796000000,145.314400000000,4.691000000000,2.107000000000,0.042796796614,0.008629913634,0.042796796614,0.008629913634,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,
6,6,2.356194000000,114.292600000000,4.922000000000,2.581000000000,0.047113650122,0.012944870451,0.047113650122,0.012944870451,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,
6,6,3.141593000000,60.695470000000,5.142000000000,2.980000000000,0.051430509126,0.017259832762,0.051430509126,0.017259832762,0,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,
6,6,3.926991000000,12.166510000000,3.302000000000,3.332000000000,0.021212527387,0.021574789579,0.055747362634,0.021574789579,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,"period fold applied: upper 0.055747363->0.021212527 W (1 folds), lower 0.021574790->0.021574790 W (0 folds)"
6,6,4.712389000000,4.696763000000,3.623000000000,3.650000000000,0.025529380895,0.025889746396,0.060064216142,0.025889746396,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,"period fold applied: upper 0.060064216->0.025529381 W (1 folds), lower 0.025889746->0.025889746 W (0 folds)"
6,6,5.497787000000,39.750670000000,3.917000000000,3.943000000000,0.029846234402,0.030204703212,0.064381069649,0.030204703212,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,"period fold applied: upper 0.064381070->0.029846234 W (1 folds), lower 0.030204703->0.030204703 W (0 folds)"
6,6,6.283185000000,95.003100000000,4.191000000000,4.215000000000,0.034163087910,0.034519660029,0.068697923157,0.034519660029,1,0,0.034534835247,0.034519661717,sigma_sync,1,3,"[2, 6, 10, 13, 17, 25, 33]","[""H"", ""B"", ""H"", ""C"", ""C"", ""B"", ""B""]",5,perturb_5u,5u,"period fold applied: upper 0.068697923->0.034163088 W (1 folds), lower 0.034519660->0.034519660 W (0 folds)"
