theta_name,theta_current_rad,theta_target_rad,error_rad,abs_error_rad
theta5u,0.2749579257202781,1.0471975511965976,0.7722396254763195,0.7722396254763195
theta5d,1.044548876159071,0.0,-1.0445488761590713,1.0445488761590713
theta6u,0.7669674622916403,1.0471975511965976,0.2802300889049576,0.2802300889049576
theta6d,0.7374593886937286,0.0,-0.7374593886937286,0.7374593886937286
theta7u,2.6522193837153543,1.0471975511965976,-1.6050218325187566,1.6050218325187566
theta7d,1.4843555775677508,0.0,-1.4843555775677508,1.4843555775677508
theta8u,1.2518131526779719,3.141592653589793,1.8897795009118212,1.8897795009118212
theta8d,0.5251381853083226,0.0,-0.5251381853083226,0.5251381853083226
