timestamp,port,voltage,current_mA,threshold_mA,min_check_voltage,attempts
2026-06-23 15:22:09,7,3.958,,0.01,0.5,10
2026-06-23 15:22:09,8,3.228,,0.01,0.5,10
2026-06-23 15:22:09,9,3.429,,0.01,0.5,10
2026-06-23 15:22:09,10,3.194,,0.01,0.5,10
2026-06-23 15:22:09,11,2.072,,0.01,0.5,10
2026-06-23 15:22:09,12,2.782,,0.01,0.5,10
2026-06-23 15:22:09,13,2.167,,0.01,0.5,10
2026-06-23 15:22:09,14,5.265,,0.01,0.5,10
2026-06-23 15:22:09,19,4.119,,0.01,0.5,10
2026-06-23 15:22:09,20,4.285,,0.01,0.5,10
2026-06-23 15:22:09,21,4.157,,0.01,0.5,10
2026-06-23 15:22:09,22,3.957,,0.01,0.5,10
2026-06-23 15:22:09,26,4.084,,0.01,0.5,10
2026-06-23 15:22:09,27,3.886,,0.01,0.5,10
2026-06-23 15:22:09,28,3.894,,0.01,0.5,10
2026-06-23 15:22:09,29,4.058,,0.01,0.5,10
2026-06-23 15:22:09,33,3.928,,0.01,0.5,10
2026-06-23 15:22:09,36,4.0,,0.01,0.5,10
2026-06-23 15:22:09,38,4.057,,0.01,0.5,10
2026-06-23 15:22:09,40,3.992,,0.01,0.5,10
2026-06-23 15:22:09,41,4.164,,0.01,0.5,10
2026-06-23 15:22:09,42,3.995,,0.01,0.5,10
2026-06-23 15:22:09,43,4.318,,0.01,0.5,10
2026-06-23 15:22:09,44,3.977,,0.01,0.5,10
2026-06-23 15:22:09,45,4.261,,0.01,0.5,10
2026-06-23 15:22:09,46,4.329,,0.01,0.5,10
2026-06-23 15:22:09,48,4.23,,0.01,0.5,10
2026-06-23 15:22:09,49,3.062,,0.01,0.5,10
2026-06-23 15:22:09,65,4.694,,0.01,0.5,10
2026-06-23 15:22:09,66,4.294,,0.01,0.5,10
2026-06-23 15:22:09,67,4.427,,0.01,0.5,10
2026-06-23 15:22:09,68,4.309,,0.01,0.5,10
2026-06-23 15:22:09,73,4.16,,0.01,0.5,10
2026-06-23 15:22:09,74,4.394,,0.01,0.5,10
2026-06-23 15:22:09,75,4.332,,0.01,0.5,10
2026-06-23 15:22:09,76,4.133,,0.01,0.5,10
2026-06-23 15:22:09,81,4.131,,0.01,0.5,10
2026-06-23 15:22:09,82,4.255,,0.01,0.5,10
2026-06-23 15:22:09,83,4.269,,0.01,0.5,10
2026-06-23 15:22:09,84,4.004,,0.01,0.5,10
2026-06-23 15:22:09,99,4.196,,0.01,0.5,10
2026-06-23 15:22:09,100,3.921,,0.01,0.5,10
2026-06-23 15:22:09,101,4.228,,0.01,0.5,10
2026-06-23 15:22:09,102,3.972,,0.01,0.5,10
2026-06-23 15:22:09,105,4.628,,0.01,0.5,10
2026-06-23 15:22:09,106,4.235,,0.01,0.5,10
2026-06-23 15:22:09,107,4.604,,0.01,0.5,10
2026-06-23 15:22:09,108,4.535,,0.01,0.5,10
