iter,theta5u,theta5d,theta6u,theta6d,theta7u,theta7d,theta8u,theta8d
0,0.3733137322291857,0.172545151053352,-0.1669556604660096,-0.1656718782310431,0.6930705619375401,-0.6531181230529683,-1.1139080965973478,1.5358834605762683
