switch_mzi,port,feature_coefficient,upload_voltage,target_chip_power_uw,target_leak_power,p_on_leak,p_off_leak,chip_power_max_uw,scan_path
1,43,0.24,3.896,56.51864613792001,179.85622386208004,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.25,3.889,58.87358972700001,177.50128027300002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.26,3.882,61.22853331608001,175.14633668392003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.27,3.875,63.58347690516001,172.79139309484003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.28,3.868,65.93842049424002,170.43644950576004,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.29,3.861,68.29336408332,168.08150591668004,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.3,3.854,70.64830767240001,165.72656232760005,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.31,3.847,73.00325126148002,163.37161873852003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.32,3.84,75.35819485056001,161.01667514944003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.33,3.833,77.71313843964002,158.66173156036,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.34,3.826,80.06808202872001,156.30678797128002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.35000000000000003,3.819,82.42302561780002,153.95184438220002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.36,3.812,84.77796920688002,151.59690079312003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.37,3.805,87.13291279596001,149.24195720404003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.38,3.798,89.48785638504002,146.88701361496004,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.39,3.791,91.84279997412001,144.53207002588005,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.4,3.784,94.19774356320002,142.17712643680002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.41000000000000003,3.777,96.55268715228003,139.82218284772,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.42,3.77,98.90763074136001,137.46723925864003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.43,3.763,101.26257433044002,135.11229566956,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.44,3.756,103.61751791952001,132.75735208048002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.45,3.749,105.97246150860002,130.40240849140002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.46,3.743,108.32740509768003,128.04746490232003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.47000000000000003,3.736,110.68234868676002,125.69252131324002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.48,3.729,113.03729227584002,123.33757772416003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.49,3.722,115.39223586492001,120.98263413508003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.5,3.715,117.74717945400002,118.62769054600003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.51,3.708,120.10212304308003,116.27274695692002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.52,3.701,122.45706663216002,113.91780336784002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.53,3.694,124.81201022124003,111.56285977876001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.54,3.687,127.16695381032002,109.20791618968002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.55,3.679,129.52189739940002,106.85297260060003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.56,3.672,131.87684098848004,104.49802901152,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.5700000000000001,3.665,134.23178457756003,102.14308542244001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.58,3.657,136.58672816664,99.78814183336004,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.59,3.65,138.94167175572002,97.43319824428002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.6,3.642,141.29661534480002,95.07825465520003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.61,3.635,143.65155893388,92.72331106612003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.62,3.628,146.00650252296003,90.36836747704001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.63,3.62,148.36144611204003,88.01342388796002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.64,3.613,150.71638970112002,85.65848029888002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.65,3.605,153.07133329020002,83.30353670980003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.66,3.598,155.42627687928004,80.94859312072,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.67,3.589,157.78122046836003,78.59364953164001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.68,3.581,160.13616405744003,76.23870594256002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.6900000000000001,3.572,162.49110764652005,73.88376235348,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.7000000000000001,3.564,164.84605123560004,71.5288187644,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.71,3.555,167.20099482468,69.17387517532003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.72,3.547,169.55593841376003,66.81893158624001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.73,3.538,171.91088200284003,64.46398799716002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.74,3.529,174.26582559192002,62.109044408080024,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.75,3.521,176.62076918100001,59.75410081900003,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.76,3.512,178.97571277008004,57.39915722992001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.77,3.504,181.33065635916003,55.04421364084001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.78,3.494,183.68559994824003,52.68927005176002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.79,3.483,186.04054353732005,50.334326462679996,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.8,3.473,188.39548712640004,47.9793828736,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.81,3.462,190.75043071548004,45.62443928452001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.8200000000000001,3.451,193.10537430456006,43.269495695439986,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.8300000000000001,3.441,195.46031789364005,40.91455210635999,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.84,3.43,197.81526148272002,38.559608517280026,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.85,3.419,200.17020507180004,36.2046649282,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.86,3.409,202.52514866088003,33.84972133912001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.87,3.397,204.88009224996003,31.494777750040015,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.88,3.383,207.23503583904002,29.13983416096002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.89,3.368,209.58997942812005,26.78489057188,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.9,3.354,211.94492301720004,24.429946982800004,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.91,3.339,214.29986660628003,22.07500339372001,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.92,3.325,216.65481019536006,19.720059804639988,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.93,3.311,219.00975378444005,17.365116215559993,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.9400000000000001,3.294,221.36469737352004,15.01017262648,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.9500000000000001,3.271,223.71964096260004,12.655229037400005,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.96,3.249,226.07458455168003,10.300285448320011,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.97,3.226,228.42952814076003,7.945341859240017,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.98,3.203,230.78447172984002,5.590398270160023,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.99,3.158,233.13941531892004,3.2354546810800002,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
1,43,1.0,3.109,235.49435890800004,0.8805110920000061,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt
2,45,0.0,4.261,0.0,224.10870599999998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.01,4.166,2.2306960816999997,221.8780099183,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.02,4.072,4.461392163399999,219.64731383659998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.03,3.997,6.692088245099999,217.4166177549,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.04,3.987,8.922784326799999,215.18592167319997,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.05,3.976,11.1534804085,212.95522559149998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.06,3.965,13.384176490199998,210.7245295098,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.07,3.955,15.6148725719,208.49383342809998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.08,3.944,17.845568653599997,206.2631373464,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.09,3.933,20.076264735299997,204.0324412647,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.1,3.923,22.306960817,201.80174518299998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.11,3.912,24.537656898699996,199.5710491013,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.12,3.901,26.768352980399996,197.3403530196,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.13,3.893,28.9990490621,195.10965693789998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.14,3.884,31.2297451438,192.8789608562,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.15,3.876,33.4604412255,190.64826477449998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.16,3.868,35.691137307199995,188.4175686928,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.17,3.859,37.9218333889,186.1868726111,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.18,3.851,40.152529470599994,183.95617652939998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.19,3.843,42.3832255523,181.7254804477,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.2,3.835,44.613921634,179.49478436599998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.21,3.826,46.8446177157,177.2640882843,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.22,3.818,49.07531379739999,175.0333922026,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.23,3.81,51.306009879099996,172.80269612089998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.24,3.801,53.53670596079999,170.5720000392,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.25,3.794,55.767402042499995,168.34130395749997,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.26,3.787,57.9980981242,166.11060787579999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.27,3.779,60.2287942059,163.8799117941,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.28,3.772,62.4594902876,161.64921571239998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.29,3.765,64.6901863693,159.4185196307,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.3,3.757,66.920882451,157.18782354899997,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.31,3.75,69.1515785327,154.95712746729998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.32,3.743,71.38227461439999,152.7264313856,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.33,3.735,73.61297069609999,150.4957353039,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.34,3.728,75.8436667778,148.2650392222,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.35000000000000003,3.721,78.0743628595,146.03434314049997,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.36,3.713,80.30505894119999,143.80364705879998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.37,3.706,82.53575502289999,141.5729509771,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.38,3.699,84.7664511046,139.3422548954,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.39,3.691,86.9971471863,137.1115588137,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.4,3.684,89.227843268,134.88086273199997,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.41000000000000003,3.677,91.4585393497,132.65016665029998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.42,3.669,93.6892354314,130.4194705686,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.43,3.662,95.9199315131,128.1887744869,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.44,3.655,98.15062759479999,125.9580784052,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.45,3.647,100.38132367649999,123.7273823235,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.46,3.64,102.61201975819999,121.49668624179999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.47000000000000003,3.633,104.8427158399,119.26599016009999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.48,3.625,107.07341192159998,117.0352940784,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.49,3.618,109.30410800329999,114.8045979967,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.5,3.611,111.53480408499999,112.573901915,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.51,3.604,113.7655001667,110.34320583329999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.52,3.596,115.9961962484,108.11250975159999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.53,3.588,118.2268923301,105.88181366989998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.54,3.581,120.4575884118,103.65111758819998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.55,3.573,122.68828449349999,101.42042150649999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.56,3.565,124.9189805752,99.18972542479999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.5700000000000001,3.557,127.1496766569,96.95902934309998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.58,3.55,129.3803727386,94.7283332614,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.59,3.542,131.61106882029998,92.4976371797,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.6,3.534,133.841764902,90.26694109799999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.61,3.526,136.07246098369998,88.0362450163,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.62,3.519,138.3031570654,85.80554893459998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.63,3.511,140.5338531471,83.5748528529,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.64,3.503,142.76454922879998,81.3441567712,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.65,3.495,144.9952453105,79.11346068949999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.66,3.486,147.22594139219999,76.8827646078,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.67,3.478,149.4566374739,74.65206852609998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.68,3.469,151.6873335556,72.42137244439999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.6900000000000001,3.46,153.9180296373,70.19067636269997,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.7000000000000001,3.452,156.148725719,67.95998028099999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.71,3.443,158.3794218007,65.7292841993,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.72,3.434,160.61011788239998,63.49858811760001,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.73,3.425,162.8408139641,61.26789203589999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.74,3.417,165.07151004579998,59.0371959542,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.75,3.408,167.30220612749997,56.80649987250001,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.76,3.399,169.5329022092,54.575803790799995,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.77,3.389,171.76359829089998,52.345107709100006,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.78,3.378,173.9942943726,50.11441162739999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.79,3.368,176.22499045429998,47.8837155457,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.8,3.357,178.455686536,45.65301946399998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.81,3.347,180.6863826177,43.42232338229999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.8200000000000001,3.336,182.9170786994,41.191627300599976,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.8300000000000001,3.326,185.1477747811,38.96093121889999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.84,3.315,187.3784708628,36.7302351372,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.85,3.305,189.60916694449998,34.49953905550001,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.86,3.292,191.8398630262,32.26884297379999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.87,3.279,194.07055910789998,30.038146892100002,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.88,3.265,196.30125518959997,27.807450810400013,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.89,3.251,198.5319512713,25.576754728699996,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.9,3.237,200.76264735299998,23.346058647000007,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.91,3.224,202.9933434347,21.11536256529999,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.92,3.21,205.22403951639998,18.8846664836,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.93,3.195,207.4547355981,16.653970401899983,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.9400000000000001,3.174,209.6854316798,14.423274320199994,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.9500000000000001,3.154,211.9161277615,12.192578238499976,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.96,3.134,214.14682384319997,9.961882156800016,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.97,3.114,216.37751992489999,7.731186075099998,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.98,3.086,218.60821600659997,5.500489993400009,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.99,3.046,220.8389120883,3.269793911699992,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,1.0,3.005,223.06960816999998,1.0390978300000029,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt
3,41,0.0,4.164,0.0,201.92496400000002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.01,4.115,2.01298028763,199.91198371237002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.02,4.066,4.02596057526,197.89900342474002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.03,4.016,6.0389408628900005,195.88602313711002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.04,3.967,8.05192115052,193.87304284948002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.05,3.918,10.064901438150002,191.86006256185001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
