,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
theta5d,-0.0005156798063006285,0.09516385267665138,0.0020568615935445678,0.2929096469846253,0.0031651399648333634,0.0035619789309366823,0.002956614077851416,0.002651868803407176
theta6d,-0.1312733813152982,0.08985654654086761,-0.21896902727521805,0.3956918877774176,-0.08651784898068948,-0.05514409597465253,-0.27251621681826554,0.009020230857496703
theta7d,0.3965939978224704,0.4260009759071685,0.38554504962959446,0.6098613843033186,0.5700329244409024,0.5452902895499455,2.0246457285804955,0.4994308732287438
theta8d,0.37083965073105896,0.4551049092019017,0.40736401303664943,2.1531535145109233,0.6809153859231487,0.46580840997895473,0.4475679724814037,0.6099425904239832
