,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
theta5u,-0.10218647066340125,95.13466004054204,2.066638736280879,292.92242966953233,3.1529534159100425,3.545355170415654,2.958662070810636,2.658325310830101
theta6u,2.5556699709432564,-138.79411364991756,224.65762607071227,51.84350279763851,96.33548467334441,66.29240067996189,280.9570754120707,15.92424157680794
theta7u,396.68028165328707,426.1293176815197,385.7030650237306,610.0006979629607,570.2710128468742,544.7821565292165,-1115.096117187624,499.51088672404165
theta8u,370.1999040056632,449.1301543833241,395.4279689305116,-927.9270450645532,670.9248778810193,446.02913391664947,462.8539397522418,581.3468940506117
