,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Sigma5,-0.6178662769640297,190.29851271719343,4.123500329825447,585.8320766541576,6.318093380743406,7.107334101352336,5.915276148662052,5.310194114237277
Sigma6,-128.0998450673909,-239.23607982624338,1.5650984656687683,-138.2966860791015,3.4995423119115188,4.040970603957028,2.5255824451431153,19.634278320067367
Sigma7,921.9919908201124,901.0678606977382,765.5595158578308,772.326691691223,1130.4863015951216,1078.9241413738528,901.1087527990665,973.9972875184808
Sigma8,-52.23472473903534,52.10476999653757,31.54386731383596,5.364387180090802,211.53632651639143,-178.23490218355786,0.872300840773832,192.34772452180948
