,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Sigma5,-0.0006178662769640297,0.19029851271719342,0.004123500329825447,0.5858320766541576,0.006318093380743406,0.007107334101352336,0.005915276148662052,0.005310194114237277
Sigma6,-0.1280998450673909,-0.23923607982624337,0.0015650984656687683,-0.1382966860791015,0.0034995423119115188,0.004040970603957028,0.0025255824451431153,0.019634278320067367
Sigma7,0.9219919908201124,0.9010678606977381,0.7655595158578308,0.772326691691223,1.1304863015951216,1.0789241413738528,0.9011087527990664,0.9739972875184808
Sigma8,-0.05223472473903534,0.05210476999653757,0.03154386731383596,0.005364387180090802,0.21153632651639143,-0.17823490218355786,0.000872300840773832,0.19234772452180948
