,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Delta5,0.00041349333563722723,-2.9192636109343084e-05,9.777142736311362e-06,1.2782684907008957e-05,-1.2186548923320828e-05,-1.662376052102843e-05,2.0479929592198687e-06,6.4565074229250285e-06
Delta6,0.13382905128624145,-0.22865066019078517,0.4436266533459303,-0.3438483849797791,0.1828533336540339,0.12143649665461441,0.5534732922303363,0.006904010719311238
Delta7,8.628383081665802e-05,0.00012834177435117056,0.00015801539413606847,0.00013931365964214848,0.0002380884059718369,-0.0005081330207290513,-3.13974184576812,8.001349529784818e-05
Delta8,-0.0006397467253957956,-0.005974754818577566,-0.0119360441061378,-3.081080559575476,-0.00999050804212942,-0.01977927606230523,0.015285967270838086,-0.02859569637337156
