theta,value_rad
theta5u,0.3100115442414757
theta5d,1.011520383736784
theta6u,0.17285723190869406
theta6d,0.8946938185836513
theta7u,2.1713668246818236
theta7d,0.9253825742973247
theta8u,-0.30567330122303993
theta8d,-1.700498467896268
