6.061134365569337268e-01,3.080714047476310613e-01,9.440772298919698075e-03,3.124611213393059094e-03,2.584103308103820589e-03,2.603769094477923884e-03
3.092159659211293210e-01,5.682517879829958041e-01,3.484841795891945038e-02,1.069968301512714270e-01,4.728536865461674746e-03,2.433649518848284184e-03
5.785003013892175971e-02,8.554161655172375089e-02,3.430682110448987632e-01,5.570960156800274232e-01,5.567585658385065112e-03,6.656622383978877400e-03
2.230984062109593602e-03,3.220527819172533130e-03,3.879278867915274959e-02,3.089545741461017375e-02,8.201963192547118142e-01,1.546507602473823073e-01
9.708630918391416295e-04,1.465489389992336196e-02,5.693465388388331272e-01,2.974703601224433225e-01,3.221352687014333166e-02,1.944904493015960079e-02
3.280465283278829417e-03,4.544511417185597910e-03,1.012915375868589374e-03,8.886732326390741092e-04,1.271789564964951880e-01,8.012890575047875164e-01
