,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
phi_u5,0.1749326524521577,-0.15116673991663676,-0.000784928381832639,-0.03386444578961623,-0.02854467667812388,-0.05051120080921788,0.014001586598106465,-0.06626094550455085
phi_d5,0.0032610132227337517,0.48005565804582023,0.0018305277697829858,-0.002672849202793868,0.02822434675916563,-0.09073929528477942,-0.013806861259843652,-0.04105203578457139
phi_u6,-0.08895189734336872,-0.28977318959883425,0.17888315605593075,0.07496961094377452,0.008504993927171967,-0.0006449436997977287,0.0028684030907748514,-0.005661638185319617
phi_d6,-0.09772992362454636,-0.256896955481563,0.002795107332813643,0.2957438043674476,-0.005687501838926857,-0.0011577696054381192,-0.006178971757940577,0.0013440689943484685
phi_u7,0.02352862522092858,-0.040675341910958,-0.013592104208670186,-0.0599480067909224,0.17977186704835457,0.12105855949807152,0.04767339545824489,-0.0170356011761168
phi_d7,0.007028475347202079,0.03363612123427328,-0.026787211380606024,-0.12965775884048683,-0.003743354149787791,0.35037990626493976,0.0856792747152215,0.04463198777570998
phi_u8,-0.018280462256940133,-0.0031298917077386967,-0.0082949811153048,-0.0056635610577542295,-0.09825870548325798,-0.0990071595141715,0.17778533860075327,0.06564265955941993
phi_d8,0.01252961518765172,-0.002136571094264905,0.005444276522925228,3.1182100758364584e-05,-0.09705734207765192,-0.08232038336782699,-0.03138433053657021,0.28567751981965994
