,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
phi_u5,174.9326524521577,-151.16673991663677,-0.784928381832639,-33.86444578961623,-28.54467667812388,-50.51120080921788,14.001586598106465,-66.26094550455085
phi_d5,3.2610132227337516,480.0556580458202,1.8305277697829858,-2.672849202793868,28.22434675916563,-90.73929528477942,-13.806861259843652,-41.05203578457139
phi_u6,-88.95189734336873,-289.7731895988342,178.88315605593075,74.96961094377453,8.504993927171967,-0.6449436997977287,2.8684030907748514,-5.661638185319617
phi_d6,-97.72992362454636,-256.896955481563,2.795107332813643,295.74380436744764,-5.687501838926857,-1.1577696054381192,-6.178971757940577,1.3440689943484685
phi_u7,23.52862522092858,-40.675341910958004,-13.592104208670186,-59.9480067909224,179.77186704835458,121.05855949807153,47.67339545824489,-17.0356011761168
phi_d7,7.028475347202079,33.63612123427328,-26.787211380606024,-129.65775884048682,-3.743354149787791,350.37990626493973,85.67927471522151,44.63198777570998
phi_u8,-18.280462256940133,-3.1298917077386967,-8.2949811153048,-5.6635610577542295,-98.25870548325798,-99.00715951417149,177.78533860075328,65.64265955941994
phi_d8,12.52961518765172,-2.136571094264905,5.444276522925228,0.031182100758364584,-97.05734207765192,-82.32038336782699,-31.384330536570204,285.67751981965995
