run_id,stage,perturb_label,scan_kind,observed_mzi,scan_file,valid,try_count,point_count,median_power_uW,min_power_uW,max_power_uW,curve_range_uW,unstable_point_count,near_zero_point_count,neighbor_jump_count,edge_jump_count,route_lower_policy,route_lower_zero_applied,warning,failure_reason
run_20260606_160851,perturb,6d,delta,5,Scandata\J_remeasure\run_20260606_160851\perturb_6d\delta\obs5_probe_try1.txt,True,1,9,72.32864,65.12037,78.74442,13.624050000000011,0,0,0,0,,,,
run_20260606_160851,perturb,6d,delta,6,Scandata\J_remeasure\run_20260606_160851\perturb_6d\delta\obs6_probe_try1.txt,True,1,9,55.524440000000006,54.986399999999996,85.23928,30.252879999999998,0,0,0,0,,,,
run_20260606_160851,perturb,6d,delta,7,Scandata\J_remeasure\run_20260606_160851\perturb_6d\delta\obs7_probe_try1.txt,True,1,9,73.96493,71.15243,75.59822000000001,4.445790000000017,0,0,0,0,,,,
run_20260606_160851,perturb,6d,delta,8,Scandata\J_remeasure\run_20260606_160851\perturb_6d\delta\obs8_probe_try1.txt,True,1,9,79.48352,74.47553,83.59522,9.119689999999991,0,0,0,0,,,,
run_20260606_160851,perturb,6d,sigma,5,Scandata\J_remeasure\run_20260606_160851\perturb_6d\sigma\obs5_inter_scan_try1.txt,True,1,9,95.00747,19.60966,145.10240000000002,125.49274000000001,0,0,0,0,zero,True,route_lower_port_missing_mzi1; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,6d,sigma,6,Scandata\J_remeasure\run_20260606_160851\perturb_6d\sigma\obs6_inter_scan_try1.txt,True,1,9,47.730540000000005,0.23349810000000001,104.1655,103.93200189999999,0,2,0,0,zero,True,route_lower_port_missing_mzi2; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,6d,sigma,7,Scandata\J_remeasure\run_20260606_160851\perturb_6d\sigma\obs7_inter_scan_try1.txt,True,1,9,4.952274,0.2913507,9.924175,9.6328243,0,3,0,0,zero,True,route_lower_port_missing_mzi3; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,6d,sigma,8,Scandata\J_remeasure\run_20260606_160851\perturb_6d\sigma\obs8_inter_scan_try1.txt,True,1,9,2.020434,0.13471919999999998,4.780994,4.6462748,0,3,0,0,zero,True,route_lower_port_missing_mzi4; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7u,delta,5,Scandata\J_remeasure\run_20260606_160851\perturb_7u\delta\obs5_probe_try1.txt,True,1,9,72.31921,65.11922,78.88296,13.763739999999999,0,0,0,0,,,,
run_20260606_160851,perturb,7u,delta,6,Scandata\J_remeasure\run_20260606_160851\perturb_7u\delta\obs6_probe_try1.txt,True,1,9,51.38557,50.911120000000004,51.59599,0.6848699999999965,0,0,0,0,,,low_delta_curve_range,
run_20260606_160851,perturb,7u,delta,7,Scandata\J_remeasure\run_20260606_160851\perturb_7u\delta\obs7_probe_try1.txt,True,1,9,71.63181,67.86,74.32816,6.4681599999999975,0,0,0,0,,,,
